week,n_events,n_material_conflict,n_severe_root,n_coerce_protest_root,mean_goldstein,mean_tone,tone_neg_share,distinct_actors,country,material_conflict_share,severe_root_share,coerce_protest_share,baseline_mean_material_conflict_share,baseline_std_material_conflict_share,baseline_mean_severe_root_share,baseline_std_severe_root_share,baseline_mean_mean_goldstein,baseline_std_mean_goldstein,escalation_quad,label_quad_1,label_quad_2,label_quad_4,label_quad_8,n_events_lag1,n_events_lag2,n_events_delta,material_conflict_share_lag1,material_conflict_share_lag2,material_conflict_share_delta,severe_root_share_lag1,severe_root_share_lag2,severe_root_share_delta,coerce_protest_share_lag1,coerce_protest_share_lag2,coerce_protest_share_delta,mean_goldstein_lag1,mean_goldstein_lag2,mean_goldstein_delta,distinct_actors_lag1,distinct_actors_lag2,distinct_actors_delta,mean_tone_lag1,mean_tone_lag2,mean_tone_delta,tone_neg_share_lag1,tone_neg_share_lag2,tone_neg_share_delta,radio_n_clips,radio_mean_relevance,radio_conflict_clip_share,radio_actor_hits_per_clip,radio_location_hits_per_clip,radio_violence_hits_per_clip,radio_diplomacy_hits_per_clip,radio_violence_to_diplomacy_ratio,radio_n_stations,radio_commentary_share,radio_mean_text_len,radio_n_clips_lag1,radio_n_clips_delta,radio_mean_relevance_lag1,radio_mean_relevance_delta,radio_conflict_clip_share_lag1,radio_conflict_clip_share_delta,radio_actor_hits_per_clip_lag1,radio_actor_hits_per_clip_delta,radio_location_hits_per_clip_lag1,radio_location_hits_per_clip_delta,radio_violence_hits_per_clip_lag1,radio_violence_hits_per_clip_delta,radio_diplomacy_hits_per_clip_lag1,radio_diplomacy_hits_per_clip_delta,radio_violence_to_diplomacy_ratio_lag1,radio_violence_to_diplomacy_ratio_delta,radio_n_stations_lag1,radio_n_stations_delta,radio_commentary_share_lag1,radio_commentary_share_delta,radio_mean_text_len_lag1,radio_mean_text_len_delta
2024-09-16,386,62,35,31,-0.14378238341968913,-4.521865708536338,0.9430051813471503,58,CG,0.16062176165803108,0.09067357512953368,0.08031088082901554,0.20372231535303625,0.06773634791428805,0.13989638689171424,0.06955330422982808,-0.1256757428135894,0.9614388026721362,0,0,0,0,0,385.0,677.0,1.0,0.21298701298701297,0.2717872968980798,-0.0523652513289819,0.10909090909090909,0.18020679468242246,-0.018417333961375404,0.1038961038961039,0.0915805022156573,-0.023585223067088365,-0.40831168831168835,-0.7998522895125554,0.2645293048919992,69.0,79.0,-11.0,-5.4166633919962015,-7.462373984698023,0.8947976834598634,0.8181818181818182,0.9202363367799113,0.12482336316533205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,184,19,10,8,1.6929347826086956,-4.084763298856523,0.8206521739130435,53,CG,0.10326086956521739,0.05434782608695652,0.043478260869565216,0.20299179749379886,0.06738391080402918,0.13906210194659255,0.06924824916451273,-0.12598263502725213,0.9531174155769598,0,0,0,1,0,386.0,385.0,-202.0,0.16062176165803108,0.21298701298701297,-0.057360892092813684,0.09067357512953368,0.10909090909090909,-0.03632574904257716,0.08031088082901554,0.1038961038961039,-0.03683261995945032,-0.14378238341968913,-0.40831168831168835,1.8367171660283848,58.0,69.0,-5.0,-4.521865708536338,-5.4166633919962015,0.43710240967981484,0.9430051813471503,0.8181818181818182,-0.12235300743410682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,423,49,47,2,0.6439716312056737,-4.468008171613773,0.91725768321513,68,CG,0.11583924349881797,0.1111111111111111,0.004728132387706856,0.20132961536165583,0.06803971799472516,0.13765019734893197,0.06952446963152849,-0.09566734473331964,0.9737436270277916,0,0,0,0,1,184.0,386.0,239.0,0.10326086956521739,0.16062176165803108,0.012578373933600576,0.05434782608695652,0.09067357512953368,0.056763285024154585,0.043478260869565216,0.08031088082901554,-0.03875012848185836,1.6929347826086956,-0.14378238341968913,-1.0489631514030218,53.0,58.0,15.0,-4.084763298856523,-4.521865708536338,-0.38324487275724994,0.8206521739130435,0.9430051813471503,0.09660550930208656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,227,35,8,29,0.024229074889867825,-4.498275519037816,0.9118942731277533,52,CG,0.15418502202643172,0.03524229074889868,0.1277533039647577,0.19992813385570768,0.06835246652090006,0.13721513036142668,0.06902635216509853,-0.08354211561956566,0.9702278078037518,0,0,1,0,0,423.0,184.0,-196.0,0.11583924349881797,0.10326086956521739,0.038345778527613755,0.1111111111111111,0.05434782608695652,-0.07586882036221243,0.004728132387706856,0.043478260869565216,0.12302517157705084,0.6439716312056737,1.6929347826086956,-0.6197425563158059,68.0,53.0,-16.0,-4.468008171613773,-4.084763298856523,-0.03026734742404269,0.91725768321513,0.8206521739130435,-0.00536341008737673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,176,33,29,4,-0.11022727272727274,-3.602562875098522,0.7840909090909091,52,CG,0.1875,0.16477272727272727,0.022727272727272728,0.19919034172942907,0.06803835275007143,0.1355704071418698,0.06967241622198488,-0.08180387061134899,0.962339594800007,0,1,0,0,0,227.0,423.0,-51.0,0.15418502202643172,0.11583924349881797,0.03331497797356828,0.03524229074889868,0.1111111111111111,0.1295304365238286,0.1277533039647577,0.004728132387706856,-0.10502603123748497,0.024229074889867825,0.6439716312056737,-0.13445634761714056,52.0,68.0,0.0,-4.498275519037816,-4.468008171613773,0.895712643939294,0.9118942731277533,0.91725768321513,-0.12780336403684422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,187,52,43,9,-1.3529411764705883,-4.2394055240206185,0.946524064171123,57,CG,0.27807486631016043,0.22994652406417113,0.0481283422459893,0.19900478074959685,0.0675034956036349,0.13603393603283578,0.06920612268932112,-0.08225503572430015,0.9545539602268117,1,0,0,0,0,176.0,227.0,11.0,0.1875,0.15418502202643172,0.09057486631016043,0.16477272727272727,0.03524229074889868,0.06517379679144386,0.022727272727272728,0.1277533039647577,0.025401069518716575,-0.11022727272727274,0.024229074889867825,-1.2427139037433155,52.0,52.0,5.0,-3.602562875098522,-4.498275519037816,-0.6368426489220966,0.7840909090909091,0.9118942731277533,0.16243315508021394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,141,18,15,3,0.727659574468085,-0.44897360800459996,0.624113475177305,44,CG,0.1276595744680851,0.10638297872340426,0.02127659574468085,0.20024025083648064,0.0676910756661672,0.1375013202208254,0.06965105637831445,-0.10210950667346091,0.9601765443840077,0,0,0,1,0,187.0,176.0,-46.0,0.27807486631016043,0.1875,-0.15041529184207533,0.22994652406417113,0.16477272727272727,-0.12356354534076687,0.0481283422459893,0.022727272727272728,-0.026851746501308452,-1.3529411764705883,-0.11022727272727274,2.0806007509386735,57.0,52.0,-13.0,-4.2394055240206185,-3.602562875098522,3.7904319160160185,0.946524064171123,0.7840909090909091,-0.322410588993818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,97,10,10,0,0.8030927835051546,-1.693753899850617,0.6082474226804123,34,CG,0.10309278350515463,0.10309278350515463,0.0,0.19912362504619763,0.06776084527956569,0.13702257650548047,0.06921247197352241,-0.08934382850205252,0.9581890547345725,0,0,0,0,1,141.0,187.0,-44.0,0.1276595744680851,0.27807486631016043,-0.024566790962930463,0.10638297872340426,0.22994652406417113,-0.0032901952182496225,0.02127659574468085,0.0481283422459893,-0.02127659574468085,0.727659574468085,-1.3529411764705883,0.07543320903706952,44.0,57.0,-10.0,-0.44897360800459996,-4.2394055240206185,-1.2447802918460171,0.624113475177305,0.946524064171123,-0.015866052496892658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,101,12,10,1,1.3633663366336632,-0.6480653844147772,0.38613861386138615,26,CG,0.1188118811881188,0.09900990099009901,0.009900990099009901,0.19766861229557575,0.06826872853434715,0.13650848873274823,0.06880487792068371,-0.07582206165345846,0.9571147083564527,0,0,1,0,1,97.0,141.0,4.0,0.10309278350515463,0.1276595744680851,0.015719097682964173,0.10309278350515463,0.10638297872340426,-0.004082882515055619,0.0,0.02127659574468085,0.009900990099009901,0.8030927835051546,0.727659574468085,0.5602735531285087,34.0,44.0,-8.0,-1.693753899850617,-0.44897360800459996,1.0456885154358397,0.6082474226804123,0.624113475177305,-0.22210880881902617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,236,41,19,22,0.5588983050847458,-2.6614851098138383,0.7457627118644068,58,CG,0.17372881355932204,0.08050847457627118,0.09322033898305085,0.19649164615964357,0.06843110077973308,0.13594880831867887,0.06843514808072063,-0.0543416377984268,0.9659726264304844,0,1,0,0,0,101.0,97.0,135.0,0.1188118811881188,0.10309278350515463,0.054916932371203236,0.09900990099009901,0.10309278350515463,-0.018501426413827834,0.009900990099009901,0.0,0.08331934888404095,1.3633663366336632,0.8030927835051546,-0.8044680315489174,26.0,34.0,32.0,-0.6480653844147772,-1.693753899850617,-2.013419725399061,0.38613861386138615,0.6082474226804123,0.35962409800302064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,222,65,22,43,-0.7243243243243244,-4.636017568765431,0.8378378378378378,60,CG,0.2927927927927928,0.0990990990990991,0.19369369369369369,0.19615689862140354,0.06797457308906567,0.13513350929305523,0.06825444238805393,-0.0453234033442625,0.961616630695525,1,0,0,0,1,236.0,101.0,-14.0,0.17372881355932204,0.1188118811881188,0.11906397923347076,0.08050847457627118,0.09900990099009901,0.01859062452282792,0.09322033898305085,0.009900990099009901,0.10047335471064284,0.5588983050847458,1.3633663366336632,-1.28322262940907,58.0,26.0,2.0,-2.6614851098138383,-0.6480653844147772,-1.9745324589515927,0.7457627118644068,0.38613861386138615,0.09207512597343104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,449,74,51,9,-0.29487750556792874,-4.460380072040239,0.8708240534521158,72,CG,0.16481069042316257,0.11358574610244988,0.0200445434298441,0.197557418826786,0.06846848876167101,0.13461127146415727,0.0678894513234633,-0.055163996401944554,0.958013408322652,0,0,0,1,0,222.0,236.0,227.0,0.2927927927927928,0.17372881355932204,-0.12798210236963023,0.0990990990990991,0.08050847457627118,0.014486647003350783,0.19369369369369369,0.09322033898305085,-0.17364915026384958,-0.7243243243243244,0.5588983050847458,0.4294468187563956,60.0,58.0,12.0,-4.636017568765431,-2.6614851098138383,0.1756374967251917,0.8378378378378378,0.7457627118644068,0.03298621561427795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,391,69,54,14,0.03913043478260868,-3.3657301020301755,0.7877237851662404,74,CG,0.17647058823529413,0.13810741687979539,0.03580562659846547,0.19708960842101997,0.06808312670421371,0.13431090681613292,0.0674425396074287,-0.05858847510431575,0.9514774219444719,0,0,0,1,0,449.0,222.0,-58.0,0.16481069042316257,0.2927927927927928,0.011659897812131559,0.11358574610244988,0.0990990990990991,0.024521670777345503,0.0200445434298441,0.19369369369369369,0.015761083168621372,-0.29487750556792874,-0.7243243243243244,0.33400794035053744,72.0,60.0,2.0,-4.460380072040239,-4.636017568765431,1.0946499700100638,0.8708240534521158,0.8378378378378378,-0.08310026828587536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,267,37,28,5,0.6138576779026217,-4.396716756104469,0.8726591760299626,52,CG,0.13857677902621723,0.10486891385767791,0.018726591760299626,0.19679919968600973,0.06763934757600885,0.13436437878886054,0.06696059019432385,-0.05721215242985203,0.9447278906877661,0,0,1,0,0,391.0,449.0,-124.0,0.17647058823529413,0.16481069042316257,-0.037893809209076895,0.13810741687979539,0.11358574610244988,-0.03323850302211748,0.03580562659846547,0.0200445434298441,-0.017079034838165846,0.03913043478260868,-0.29487750556792874,0.574727243120013,74.0,72.0,-22.0,-3.3657301020301755,-4.460380072040239,-1.0309866540742938,0.7877237851662404,0.8708240534521158,0.08493539086372215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,111,25,17,6,-0.3036036036036036,-3.5550275076337714,0.7297297297297297,43,CG,0.22522522522522523,0.15315315315315314,0.05405405405405406,0.19599055495462372,0.06751092377433407,0.13395471955370522,0.06657817009995484,-0.04789173811967879,0.9413792337958591,0,1,1,1,0,267.0,391.0,-156.0,0.13857677902621723,0.17647058823529413,0.086648446199008,0.10486891385767791,0.13810741687979539,0.048284239295475234,0.018726591760299626,0.03580562659846547,0.03532746229375443,0.6138576779026217,0.03913043478260868,-0.9174612815062253,52.0,74.0,-9.0,-4.396716756104469,-3.3657301020301755,0.8416892484706979,0.8726591760299626,0.7877237851662404,-0.14292944630023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,131,40,36,6,-0.33587786259541985,-4.227228978167482,0.9236641221374046,44,CG,0.3053435114503817,0.2748091603053435,0.04580152671755725,0.19639102988983745,0.06712772041275003,0.13421771179479355,0.06615237827646588,-0.05139464038658187,0.9352979918323386,1,1,0,0,0,111.0,267.0,20.0,0.22522522522522523,0.13857677902621723,0.08011828622515646,0.15315315315315314,0.10486891385767791,0.12165600715219038,0.05405405405405406,0.018726591760299626,-0.008252527336496805,-0.3036036036036036,0.6138576779026217,-0.03227425899181624,43.0,52.0,1.0,-3.5550275076337714,-4.396716756104469,-0.6722014705337109,0.7297297297297297,0.8726591760299626,0.19393439240767485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,130,37,34,3,-1.620769230769231,-4.414110214020038,0.8769230769230769,40,CG,0.2846153846153846,0.26153846153846155,0.023076923076923078,0.19786336072173671,0.06785880286147712,0.1361175962341253,0.06770005592827823,-0.05523900825426887,0.9294582680500637,1,0,1,0,0,131.0,111.0,-1.0,0.3053435114503817,0.22522522522522523,-0.020728126834997085,0.2748091603053435,0.15315315315315314,-0.013270698766881972,0.04580152671755725,0.05405405405405406,-0.022724603640634174,-0.33587786259541985,-0.3036036036036036,-1.284891368173811,44.0,43.0,-4.0,-4.227228978167482,-3.5550275076337714,-0.18688123585255578,0.9236641221374046,0.7297297297297297,-0.04674104521432765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,311,75,38,34,-0.21768488745980707,-5.552725602516158,0.9196141479099679,66,CG,0.24115755627009647,0.12218649517684887,0.10932475884244373,0.199020054373652,0.06813908850773354,0.13778987443818314,0.06878298989132041,-0.07611274455446837,0.9406895937467717,0,1,0,0,0,130.0,131.0,181.0,0.2846153846153846,0.3053435114503817,-0.043457828345288135,0.26153846153846155,0.2748091603053435,-0.13935196636161268,0.023076923076923078,0.04580152671755725,0.08624783576552066,-1.620769230769231,-0.33587786259541985,1.4030843433094238,40.0,44.0,26.0,-4.414110214020038,-4.227228978167482,-1.1386153884961203,0.8769230769230769,0.9236641221374046,0.042691070986890955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,627,215,199,8,-1.929665071770335,-5.48015548668039,0.9218500797448166,92,CG,0.34290271132376393,0.31738437001594894,0.012759170653907496,0.1995744951880789,0.06785567278004048,0.13758456681632347,0.0683463375885405,-0.07797553590848598,0.934538391751133,1,0,0,0,0,311.0,130.0,316.0,0.24115755627009647,0.2846153846153846,0.10174515505366746,0.12218649517684887,0.26153846153846155,0.19519787483910006,0.10932475884244373,0.023076923076923078,-0.09656558818853624,-0.21768488745980707,-1.620769230769231,-1.7119801843105278,66.0,40.0,26.0,-5.552725602516158,-4.414110214020038,0.07257011583576833,0.9196141479099679,0.8769230769230769,0.0022359318348487145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,1820,391,283,127,-0.7803296703296704,-5.482467632456026,0.9472527472527472,144,CG,0.21483516483516482,0.1554945054945055,0.06978021978021978,0.20143590059243846,0.06935848999913041,0.13991962919553938,0.07091968818642008,-0.10202345195863986,0.9520502480586615,0,0,0,0,1,627.0,311.0,1193.0,0.34290271132376393,0.24115755627009647,-0.1280675464885991,0.31738437001594894,0.12218649517684887,-0.16188986452144344,0.012759170653907496,0.10932475884244373,0.057021049126312284,-1.929665071770335,-0.21768488745980707,1.1493354014406645,92.0,66.0,52.0,-5.48015548668039,-5.552725602516158,-0.0023121457756358765,0.9218500797448166,0.9196141479099679,0.025402667507930632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,1103,200,168,42,-0.600543970988214,-4.850915206797332,0.9238440616500453,120,CG,0.1813236627379873,0.15231187669990934,0.038077969174977334,0.20160768603144777,0.06892333862358793,0.14011930709680817,0.07047973199677846,-0.11071968552749922,0.9489609896019435,0,0,0,0,1,1820.0,627.0,-717.0,0.21483516483516482,0.34290271132376393,-0.033511502097177515,0.1554945054945055,0.31738437001594894,-0.0031826287945961595,0.06978021978021978,0.012759170653907496,-0.03170225060524245,-0.7803296703296704,-1.929665071770335,0.17978569934145638,144.0,92.0,-24.0,-5.482467632456026,-5.48015548668039,0.6315524256586942,0.9472527472527472,0.9218500797448166,-0.02340868560270193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,1009,223,194,45,-1.101982160555005,-5.466925761781616,0.9554013875123885,118,CG,0.22101090188305253,0.19226957383548068,0.044598612487611496,0.20135092624292295,0.06851811310401652,0.14027364342089807,0.07003991617579414,-0.11691999293839435,0.9444674708534545,0,0,0,0,1,1103.0,1820.0,-94.0,0.1813236627379873,0.21483516483516482,0.03968723914506522,0.15231187669990934,0.1554945054945055,0.039957697135571346,0.038077969174977334,0.06978021978021978,0.006520643312634161,-0.600543970988214,-0.7803296703296704,-0.5014381895667911,120.0,144.0,-2.0,-4.850915206797332,-5.482467632456026,-0.6160105549842845,0.9238440616500453,0.9472527472527472,0.031557325862343166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,853,190,147,40,-0.8181711606096131,-4.862507843124386,0.9519343493552169,105,CG,0.2227432590855803,0.17233294255568582,0.04689331770222743,0.2015966759384246,0.06811854572182548,0.14092359255108036,0.06983758653839246,-0.129233270033602,0.9449109850492228,0,0,0,0,0,1009.0,1103.0,-156.0,0.22101090188305253,0.1813236627379873,0.0017323572025277623,0.19226957383548068,0.15231187669990934,-0.019936631279794864,0.044598612487611496,0.038077969174977334,0.002294705214615937,-1.101982160555005,-0.600543970988214,0.28381099994539194,118.0,120.0,-13.0,-5.466925761781616,-4.850915206797332,0.60441791865723,0.9554013875123885,0.9238440616500453,-0.0034670381571715314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,878,204,153,48,-0.9412300683371299,-5.4219188754164644,0.8826879271070615,103,CG,0.23234624145785876,0.17425968109339407,0.05466970387243736,0.20185774486616723,0.06773223223586664,0.14131136230422364,0.06948742320187366,-0.13773867609009594,0.9421017761117491,0,0,0,1,0,853.0,1009.0,25.0,0.2227432590855803,0.22101090188305253,0.009602982372278468,0.17233294255568582,0.19226957383548068,0.0019267385377082502,0.04689331770222743,0.044598612487611496,0.007776386170209926,-0.8181711606096131,-1.101982160555005,-0.12305890772751671,105.0,118.0,-2.0,-4.862507843124386,-5.466925761781616,-0.5594110322920782,0.9519343493552169,0.9554013875123885,-0.06924642224815547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,306,64,45,16,-0.615032679738562,-4.814050523979752,0.9607843137254902,74,CG,0.20915032679738563,0.14705882352941177,0.05228758169934641,0.20222955580021224,0.06739698450596644,0.14171317106994522,0.0691529447742181,-0.14753735160530368,0.9404634121053522,0,0,0,1,0,878.0,853.0,-572.0,0.23234624145785876,0.2227432590855803,-0.023195914660473133,0.17425968109339407,0.17233294255568582,-0.0272008575639823,0.05466970387243736,0.04689331770222743,-0.0023821221730909517,-0.9412300683371299,-0.8181711606096131,0.32619738859856784,103.0,105.0,-29.0,-5.4219188754164644,-4.862507843124386,0.6078683514367125,0.8826879271070615,0.9519343493552169,0.07809638661842877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,477,102,76,20,-0.06121593291404614,-3.9231225377182564,0.8951781970649895,81,CG,0.2138364779874214,0.15932914046121593,0.041928721174004195,0.2023129385833107,0.06698907402342859,0.1417775765212641,0.06873249162049969,-0.1531698254382345,0.9361187679810398,0,0,1,1,0,306.0,878.0,171.0,0.20915032679738563,0.23234624145785876,0.004686151190035764,0.14705882352941177,0.17425968109339407,0.012270316931804165,0.05228758169934641,0.05466970387243736,-0.010358860525342212,-0.615032679738562,-0.9412300683371299,0.5538167468245159,74.0,103.0,7.0,-4.814050523979752,-5.4219188754164644,0.8909279862614956,0.9607843137254902,0.8826879271070615,-0.06560611666050076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,605,128,108,18,-0.11636363636363639,-4.2832230490808,0.9338842975206612,76,CG,0.2115702479338843,0.17851239669421487,0.02975206611570248,0.20245012357621678,0.06659617253212505,0.14198652371102544,0.06834402109424727,-0.15207513624151797,0.9305164997550311,0,1,1,0,0,477.0,306.0,128.0,0.2138364779874214,0.20915032679738563,-0.0022662300535370994,0.15932914046121593,0.14705882352941177,0.019183256232998935,0.041928721174004195,0.05228758169934641,-0.012176655058301716,-0.06121593291404614,-0.615032679738562,-0.05514770344959025,81.0,74.0,-5.0,-3.9231225377182564,-4.814050523979752,-0.36010051136254395,0.8951781970649895,0.9607843137254902,0.03870610045567169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,439,131,97,17,-1.020728929384966,-4.401512815734286,0.8724373576309795,79,CG,0.2984054669703872,0.22095671981776766,0.0387243735763098,0.20255741915689524,0.0662059704886892,0.14241623986376883,0.06805141411042831,-0.15165500094883702,0.9249692381102371,1,1,1,0,0,605.0,477.0,-166.0,0.2115702479338843,0.2138364779874214,0.08683521903650293,0.17851239669421487,0.15932914046121593,0.042444323123552785,0.02975206611570248,0.041928721174004195,0.008972307460607318,-0.11636363636363639,-0.06121593291404614,-0.9043652930213295,76.0,81.0,3.0,-4.2832230490808,-3.9231225377182564,-0.11828976665348545,0.9338842975206612,0.8951781970649895,-0.06144693988968164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,525,152,113,31,-0.6264761904761904,-4.675326576680505,0.84,82,CG,0.2895238095238095,0.21523809523809523,0.05904761904761905,0.20367193134077305,0.06662197030603079,0.14332950125858276,0.06817800713591965,-0.16176051174460596,0.9242754029282221,1,1,0,0,0,439.0,605.0,86.0,0.2984054669703872,0.2115702479338843,-0.008881657446577707,0.22095671981776766,0.17851239669421487,-0.005718624579672427,0.0387243735763098,0.02975206611570248,0.020323245471309252,-1.020728929384966,-0.11636363636363639,0.39425273890877555,79.0,76.0,3.0,-4.401512815734286,-4.2832230490808,-0.27381376094621945,0.8724373576309795,0.9338842975206612,-0.032437357630979546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,484,135,102,39,-1.499793388429752,-5.389818652039735,0.9276859504132231,81,CG,0.27892561983471076,0.21074380165289255,0.08057851239669421,0.2046587345382792,0.06686998969829892,0.14415603682156566,0.06821749304444032,-0.16710207127025636,0.9202357198941269,1,0,0,0,0,525.0,439.0,-41.0,0.2895238095238095,0.2984054669703872,-0.010598189689098758,0.21523809523809523,0.22095671981776766,-0.004494293585202674,0.05904761904761905,0.0387243735763098,0.02153089334907516,-0.6264761904761904,-1.020728929384966,-0.8733171979535617,82.0,79.0,-1.0,-4.675326576680505,-4.401512815734286,-0.7144920753592299,0.84,0.8724373576309795,0.08768595041322313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,302,78,71,16,-0.9599337748344372,-4.28550410580017,0.8675496688741722,49,CG,0.2582781456953642,0.23509933774834438,0.052980132450331126,0.20550267641664777,0.06695427400283879,0.1449127159673762,0.0681947356630462,-0.18224629078343246,0.9258955818062264,0,0,0,0,0,484.0,525.0,-182.0,0.27892561983471076,0.2895238095238095,-0.020647474139346533,0.21074380165289255,0.21523809523809523,0.024355536095451824,0.08057851239669421,0.05904761904761905,-0.027598379946363084,-1.499793388429752,-0.6264761904761904,0.5398596135953149,81.0,82.0,-32.0,-5.389818652039735,-4.675326576680505,1.1043145462395652,0.9276859504132231,0.84,-0.06013628153905093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,456,52,31,19,1.1640350877192982,-2.3829846946895894,0.7280701754385965,85,CG,0.11403508771929824,0.06798245614035088,0.041666666666666664,0.20609565921753223,0.06680739475286278,0.14592604879637586,0.06847674200885531,-0.19098435240198305,0.9243031220945916,0,0,0,0,0,302.0,484.0,154.0,0.2582781456953642,0.27892561983471076,-0.14424305797606599,0.23509933774834438,0.21074380165289255,-0.16711688160799348,0.052980132450331126,0.08057851239669421,-0.011313465783664461,-0.9599337748344372,-1.499793388429752,2.1239688625537356,49.0,81.0,36.0,-4.28550410580017,-5.389818652039735,1.9025194111105805,0.8675496688741722,0.9276859504132231,-0.13947949343557564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,376,81,69,12,-0.37632978723404253,-3.7239161655676662,0.9335106382978723,69,CG,0.2154255319148936,0.18351063829787234,0.031914893617021274,0.20507276397866295,0.06713603864390319,0.14506000887797557,0.06858484048394022,-0.17592858084507992,0.9301278626200833,0,0,0,0,0,456.0,302.0,-80.0,0.11403508771929824,0.2582781456953642,0.10139044419559537,0.06798245614035088,0.23509933774834438,0.11552818215752146,0.041666666666666664,0.052980132450331126,-0.00975177304964539,1.1640350877192982,-0.9599337748344372,-1.5403648749533407,85.0,49.0,-16.0,-2.3829846946895894,-4.28550410580017,-1.3409314708780768,0.7280701754385965,0.8675496688741722,0.20544046285927575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,357,70,54,13,-0.4064425770308123,-2.785500920326745,0.7086834733893558,86,CG,0.19607843137254902,0.15126050420168066,0.036414565826330535,0.20518653065928086,0.06677083910666326,0.1454825432672052,0.06832175144320507,-0.17813079190429928,0.9251845890952749,0,0,0,0,0,376.0,456.0,-19.0,0.2154255319148936,0.11403508771929824,-0.019347100542344592,0.18351063829787234,0.06798245614035088,-0.03225013409619168,0.031914893617021274,0.041666666666666664,0.004499672209309261,-0.37632978723404253,1.1640350877192982,-0.03011278979676979,69.0,85.0,17.0,-3.7239161655676662,-2.3829846946895894,0.9384152452409213,0.9335106382978723,0.7280701754385965,-0.2248271649085165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,268,62,46,20,-0.7574626865671642,-4.04103339365914,0.7835820895522388,61,CG,0.23134328358208955,0.17164179104477612,0.07462686567164178,0.20508752958007725,0.06640974224436809,0.14554534719040602,0.0679479905158547,-0.18061244174263094,0.9203949631906323,0,0,0,0,0,357.0,376.0,-89.0,0.19607843137254902,0.2154255319148936,0.03526485220954054,0.15126050420168066,0.18351063829787234,0.020381286843095453,0.036414565826330535,0.031914893617021274,0.03821229984531125,-0.4064425770308123,-0.37632978723404253,-0.3510201095363519,86.0,69.0,-25.0,-2.785500920326745,-3.7239161655676662,-1.2555324733323947,0.7086834733893558,0.9335106382978723,0.07489861616288307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
