week,n_events,total_best_deaths,n_state_based,n_nonstate,n_onesided,n_distinct_dyads,country,deaths_per_event,state_based_share,baseline_mean_total_best_deaths,baseline_std_total_best_deaths,baseline_mean_n_events,baseline_std_n_events,escalation,label_1,label_2,label_4,label_8,n_events_lag1,n_events_lag2,n_events_delta,total_best_deaths_lag1,total_best_deaths_lag2,total_best_deaths_delta,deaths_per_event_lag1,deaths_per_event_lag2,deaths_per_event_delta,state_based_share_lag1,state_based_share_lag2,state_based_share_delta,n_distinct_dyads_lag1,n_distinct_dyads_lag2,n_distinct_dyads_delta
2006-07-17,2.0,5.0,0.0,0.0,2.0,2.0,CG,2.5,0.0,94.70911086717892,447.77770916939204,1.313940724478595,2.6644202207921475,0,0,0,0,0,3.0,3.0,-1.0,3.0,4.0,2.0,1.0,1.3333333333333333,1.5,0.0,0.0,0.0,1.0,3.0,1.0
2006-07-24,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,94.61074561403508,447.5417387457075,1.3146929824561404,2.663054359666972,0,0,0,0,0,2.0,3.0,-1.0,5.0,3.0,-4.0,2.5,1.0,-1.5,0.0,0.0,0.0,2.0,1.0,-1.0
2006-07-31,3.0,36.0,1.0,0.0,2.0,2.0,CG,12.0,0.3333333333333333,94.50821467688938,447.3070374283011,1.3143483023001095,2.661614327866996,0,0,0,0,0,1.0,2.0,2.0,1.0,5.0,35.0,1.0,2.5,11.0,0.0,0.0,0.3333333333333333,1.0,2.0,1.0
2006-08-07,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,94.44420131291028,447.066193577085,1.3161925601750548,2.660740566377268,0,0,0,0,0,3.0,1.0,-2.0,36.0,1.0,-35.0,12.0,1.0,-11.0,0.3333333333333333,0.0,-0.3333333333333333,2.0,1.0,-1.0
2006-08-14,1.0,6.0,0.0,0.0,1.0,1.0,CG,6.0,0.0,94.34207650273224,446.8322394945342,1.3158469945355191,2.6593051647109345,0,0,0,0,0,1.0,3.0,0.0,1.0,36.0,5.0,1.0,12.0,5.0,0.0,0.3333333333333333,0.0,1.0,2.0,0.0
2006-08-21,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,94.24563318777292,446.59754101664305,1.3155021834061136,2.657872083045251,0,0,0,0,0,1.0,1.0,0.0,6.0,1.0,-5.0,6.0,1.0,-5.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-08-28,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,94.14394765539804,446.3643196918923,1.3151581243184296,2.656441315138972,0,0,0,0,0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2006-09-04,3.0,3.0,1.0,0.0,2.0,2.0,CG,1.0,0.3333333333333333,94.04248366013071,446.13146238124796,1.3148148148148149,2.655012854774329,0,0,0,0,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0
2006-09-11,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,93.94341675734493,445.89851891386286,1.3166485310119695,2.6541485752608867,0,0,0,0,0,3.0,1.0,-3.0,3.0,1.0,-3.0,1.0,1.0,-1.0,0.3333333333333333,0.0,-0.3333333333333333,2.0,1.0,-2.0
2006-09-18,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,93.84130434782608,445.6666154573685,1.315217391304348,2.6530592841683767,0,0,0,0,1,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0
2006-09-25,3.0,3.0,0.0,0.0,3.0,1.0,CG,1.0,0.0,93.73941368078177,445.4350724405191,1.3137893593919652,2.6519711444950693,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-10-02,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,93.6409978308026,445.203214796365,1.3156182212581344,2.6511127071288367,0,0,0,1,0,3.0,0.0,-3.0,3.0,0.0,-3.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0
2006-10-09,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,93.53954496208017,444.97239099637784,1.314192849404117,2.650028460059349,0,0,0,0,1,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2006-10-16,3.0,4.0,0.0,0.0,3.0,1.0,CG,1.3333333333333333,0.0,93.43939393939394,444.74169844764236,1.3138528138528138,2.64861268781956,0,0,1,1,1,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.33333333333333326,0.0,0.0,0.0,1.0,0.0,0.0
2006-10-23,2.0,1.0,0.0,0.0,2.0,1.0,CG,0.5,0.0,93.34270270270271,444.5106998688357,1.3156756756756758,2.6477595492473704,0,1,0,0,0,3.0,1.0,-1.0,4.0,1.0,-3.0,1.3333333333333333,1.0,-0.8333333333333333,0.0,0.0,0.0,1.0,1.0,0.0
2006-10-30,5.0,4.0,0.0,0.0,5.0,2.0,CG,0.8,0.0,93.24298056155507,444.28072246731506,1.316414686825054,2.646423491014785,1,0,1,0,0,2.0,3.0,3.0,1.0,4.0,3.0,0.5,1.3333333333333333,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,1.0
2006-11-06,2.0,2.0,0.0,0.0,2.0,2.0,CG,1.0,0.0,93.14670981661273,444.0504393735528,1.3203883495145632,2.6477596912293824,0,1,0,1,0,5.0,2.0,-3.0,4.0,1.0,-2.0,0.8,0.5,0.19999999999999996,0.0,0.0,0.0,2.0,1.0,0.0
2006-11-13,4.0,10.0,0.0,2.0,2.0,2.0,CG,2.5,0.0,93.04849137931035,443.82095092615987,1.3211206896551724,2.6464252077548513,1,0,0,1,0,2.0,5.0,2.0,2.0,4.0,8.0,1.0,0.8,1.5,0.0,0.0,0.0,2.0,2.0,0.0
2006-11-20,3.0,136.0,1.0,0.0,2.0,2.0,CG,45.333333333333336,0.3333333333333333,92.95909580193756,443.5901271570979,1.3240043057050592,2.6464588213469136,0,0,1,0,0,4.0,2.0,-1.0,10.0,2.0,126.0,2.5,1.0,42.833333333333336,0.0,0.0,0.3333333333333333,2.0,2.0,0.0
2006-11-27,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,93.00537634408602,443.35356331306014,1.3258064516129033,2.6456049719408052,0,1,1,0,0,3.0,4.0,-2.0,136.0,10.0,-135.0,45.333333333333336,2.5,-44.333333333333336,0.3333333333333333,0.0,-0.3333333333333333,2.0,2.0,-1.0
2006-12-04,5.0,26.0,3.0,0.0,2.0,2.0,CG,5.2,0.6,92.90655209452201,443.1253965465651,1.3254564983888293,2.6442037810031156,1,1,0,0,1,1.0,3.0,4.0,1.0,136.0,25.0,1.0,45.333333333333336,4.2,0.0,0.3333333333333333,0.6,1.0,2.0,1.0
2006-12-11,4.0,6.0,1.0,0.0,3.0,2.0,CG,1.5,0.25,92.83476394849785,442.8927714914345,1.3293991416309012,2.645522830306061,1,0,0,0,0,5.0,1.0,-1.0,26.0,1.0,-20.0,5.2,1.0,-3.7,0.6,0.0,-0.35,2.0,1.0,0.0
2006-12-18,1.0,2.0,0.0,0.0,1.0,1.0,CG,2.0,0.0,92.7416934619507,442.66423293542124,1.332261521972133,2.645548315305246,0,0,0,0,0,4.0,5.0,-3.0,6.0,26.0,-4.0,1.5,5.2,0.5,0.25,0.6,-0.25,2.0,2.0,-1.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,92.64453961456103,442.43690606575456,1.3319057815845825,2.644152521919529,0,0,0,0,0,1.0,4.0,-1.0,2.0,6.0,-2.0,2.0,1.5,-2.0,0.0,0.25,0.0,1.0,2.0,-1.0
2007-01-01,2.0,10.0,0.0,0.0,2.0,1.0,CG,5.0,0.0,92.54545454545455,442.2103714899724,1.33048128342246,2.6430955837627743,0,0,0,1,0,0.0,1.0,2.0,0.0,2.0,10.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,92.45726495726495,441.982067401363,1.3311965811965811,2.641772427994983,0,0,0,0,1,2.0,0.0,-2.0,10.0,0.0,-10.0,5.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,-1.0
2007-01-15,1.0,7.0,0.0,0.0,1.0,1.0,CG,7.0,0.0,92.35859124866596,441.75622884050046,1.3297758804695838,2.6407189622810994,0,0,1,0,0,0.0,2.0,1.0,0.0,10.0,7.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0
2007-01-22,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,92.26759061833688,441.5292332992185,1.3294243070362473,2.6393314151954823,0,1,0,0,0,1.0,0.0,0.0,7.0,0.0,-6.0,7.0,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-01-29,6.0,119.0,4.0,0.0,2.0,3.0,CG,19.833333333333332,0.6666666666666666,92.17039403620873,441.3038646996929,1.329073482428115,2.6379460523656655,1,0,0,0,1,1.0,1.0,5.0,1.0,7.0,118.0,1.0,7.0,18.833333333333332,0.0,0.0,0.6666666666666666,1.0,1.0,2.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,92.19893617021276,441.0696841084733,1.3340425531914895,2.640938984571971,0,0,0,1,0,6.0,1.0,-6.0,119.0,1.0,-119.0,19.833333333333332,1.0,-19.833333333333332,0.6666666666666666,0.0,-0.6666666666666666,3.0,1.0,-3.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,92.1009564293305,440.8452560672015,1.332624867162593,2.6398920868857974,0,0,0,0,0,0.0,6.0,0.0,0.0,119.0,0.0,0.0,19.833333333333332,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0
2007-02-19,2.0,3.0,0.0,0.0,2.0,1.0,CG,1.5,0.0,92.0031847133758,440.6211693366947,1.3312101910828025,2.638846240250367,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,91.90880169671262,440.39676927931947,1.3319194061505832,2.6375351248654524,0,1,0,1,0,2.0,0.0,-2.0,3.0,0.0,-3.0,1.5,0.0,-1.5,0.0,0.0,0.0,1.0,0.0,-1.0
2007-03-05,5.0,29.0,0.0,0.0,5.0,3.0,CG,5.8,0.0,91.8114406779661,440.1733636539773,1.3305084745762712,2.636492688524042,1,0,0,0,0,0.0,2.0,5.0,0.0,3.0,29.0,0.0,1.5,5.8,0.0,0.0,0.0,0.0,1.0,3.0
2007-03-12,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,91.74497354497355,439.9449040266872,1.3343915343915345,2.6377981547140807,0,0,1,0,0,5.0,0.0,-5.0,29.0,0.0,-29.0,5.8,0.0,-5.8,0.0,0.0,0.0,3.0,0.0,-3.0
2007-03-19,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,91.64799154334038,439.7221847581134,1.3329809725158563,2.636759072419546,0,1,0,0,0,0.0,5.0,1.0,0.0,29.0,1.0,0.0,5.8,1.0,0.0,0.0,0.0,0.0,3.0,1.0
2007-03-26,5.0,7.0,1.0,0.0,4.0,3.0,CG,1.4,0.2,91.55227032734952,439.49958349562917,1.3326293558606124,2.6353872815161483,1,0,0,0,0,1.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,0.3999999999999999,0.0,0.0,0.2,1.0,0.0,2.0
2007-04-02,1.0,2.0,0.0,0.0,1.0,1.0,CG,2.0,0.0,91.46308016877637,439.27605763675405,1.3364978902953586,2.636687222038164,0,0,0,0,0,5.0,1.0,-4.0,7.0,1.0,-5.0,1.4,1.0,0.6000000000000001,0.2,0.0,-0.2,3.0,1.0,-2.0
2007-04-09,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,91.36880927291887,439.05391540161406,1.3361433087460484,2.6353188352469212,0,0,0,0,0,1.0,5.0,-1.0,2.0,7.0,-2.0,2.0,1.4,-2.0,0.0,0.2,0.0,1.0,3.0,-1.0
2007-04-16,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,91.27263157894737,438.83254255956786,1.3347368421052632,2.6342867107445227,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007-04-23,1.0,4.0,0.0,0.0,1.0,1.0,CG,4.0,0.0,91.17665615141956,438.6115033432402,1.3333333333333333,2.6332556062257426,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-04-30,3.0,3.0,0.0,0.0,3.0,2.0,CG,1.0,0.0,91.08508403361344,438.38994221889817,1.3329831932773109,2.631892948398701,0,0,0,0,0,1.0,0.0,2.0,4.0,0.0,-1.0,4.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0
2007-05-07,2.0,3.0,0.0,0.0,2.0,1.0,CG,1.5,0.0,90.99265477439664,438.1689255286504,1.3347324239244491,2.631064494602216,0,0,0,0,0,3.0,1.0,-1.0,3.0,4.0,0.0,1.0,4.0,0.5,0.0,0.0,0.0,2.0,1.0,-1.0
2007-05-14,1.0,5.0,0.0,0.0,1.0,1.0,CG,5.0,0.0,90.90041928721175,437.94824201733906,1.3354297693920336,2.6297719277970346,0,0,0,0,0,2.0,3.0,-1.0,3.0,3.0,2.0,1.5,1.0,3.5,0.0,0.0,0.0,1.0,2.0,0.0
2007-05-21,3.0,31.0,0.0,0.0,3.0,3.0,CG,10.333333333333334,0.0,90.81047120418849,437.72747508911385,1.3350785340314135,2.628415691093901,0,0,0,1,0,1.0,2.0,2.0,5.0,3.0,26.0,5.0,1.5,5.333333333333334,0.0,0.0,0.0,1.0,1.0,2.0
2007-05-28,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,90.7479079497908,437.50251487183334,1.3368200836820083,2.6275910041088424,0,0,0,0,1,3.0,1.0,-2.0,31.0,5.0,-30.0,10.333333333333334,5.0,-9.333333333333334,0.0,0.0,0.0,3.0,1.0,-2.0
2007-06-04,2.0,1.0,0.0,0.0,2.0,2.0,CG,0.5,0.0,90.65412748171369,437.2832595418205,1.336468129571578,2.6262389509500847,0,0,1,0,0,1.0,3.0,1.0,1.0,31.0,0.0,1.0,10.333333333333334,-0.5,0.0,0.0,0.0,1.0,3.0,1.0
2007-06-11,3.0,3.0,0.0,0.0,3.0,2.0,CG,1.0,0.0,90.56054279749478,437.06433269942215,1.337160751565762,2.6249540130806395,0,1,0,0,0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0
2007-06-18,4.0,7.0,0.0,0.0,4.0,2.0,CG,1.75,0.0,90.46923879040668,436.84531073841,1.3388946819603753,2.624133066578271,1,0,0,0,0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,0.5,0.75,0.0,0.0,0.0,2.0,2.0,0.0
2007-06-25,1.0,2.0,0.0,0.0,1.0,1.0,CG,2.0,0.0,90.38229166666666,436.6258013512111,1.3416666666666666,2.624170425215747,0,0,0,1,0,4.0,3.0,-3.0,7.0,3.0,-5.0,1.75,1.0,0.25,0.0,0.0,0.0,2.0,2.0,-1.0
2007-07-02,2.0,2.0,0.0,0.0,2.0,1.0,CG,1.0,0.0,90.29032258064517,436.4076458236418,1.3413111342351718,2.622826470775943,0,0,0,0,1,1.0,4.0,1.0,2.0,7.0,0.0,2.0,1.75,-1.0,0.0,0.0,0.0,1.0,2.0,0.0
2007-07-09,3.0,6.0,0.0,0.0,3.0,2.0,CG,2.0,0.0,90.1985446985447,436.1898161950852,1.341995841995842,2.62154750272349,0,0,1,0,0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2007-07-16,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,90.11111111111111,435.97149040750395,1.343717549325026,2.620729273369666,0,1,0,0,0,3.0,2.0,-3.0,6.0,2.0,-6.0,2.0,1.0,-2.0,0.0,0.0,0.0,2.0,1.0,-2.0
2007-07-23,4.0,6.0,0.0,0.0,4.0,2.0,CG,1.5,0.0,90.01763485477179,435.75473574000483,1.342323651452282,2.619725714523601,1,0,0,0,1,0.0,3.0,4.0,0.0,6.0,6.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,2.0,2.0
2007-07-30,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,89.93056994818653,435.53706097359975,1.345077720207254,2.6197639181216115,0,0,0,1,0,4.0,0.0,-4.0,6.0,0.0,-6.0,1.5,0.0,-1.5,0.0,0.0,0.0,2.0,0.0,-2.0
2007-08-06,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,89.83747412008282,435.32095179409737,1.3436853002070392,2.618763794964102,0,0,0,0,0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2007-08-13,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,89.74560496380559,435.10495083249174,1.343329886246122,2.617431310341179,0,0,1,0,1,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0
2007-08-20,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,89.65289256198348,434.88948229600396,1.3419421487603307,2.6164338536266603,0,1,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2007-08-27,6.0,211.0,4.0,0.0,2.0,3.0,CG,35.166666666666664,0.6666666666666666,89.56140350877193,434.6741210669215,1.3415892672858618,2.6151051115294592,1,0,0,0,0,1.0,0.0,5.0,1.0,0.0,210.0,1.0,0.0,34.166666666666664,0.0,0.0,0.6666666666666666,1.0,0.0,2.0
2007-09-03,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,89.68659793814433,434.46727011194685,1.3463917525773197,2.618031538063902,0,0,1,0,0,6.0,1.0,-5.0,211.0,1.0,-210.0,35.166666666666664,1.0,-34.166666666666664,0.6666666666666666,0.0,-0.6666666666666666,3.0,1.0,-2.0
2007-09-10,3.0,11.0,0.0,0.0,3.0,2.0,CG,3.6666666666666665,0.0,89.59526261585994,434.25258688308037,1.3460350154479919,2.6167053012947803,0,1,0,1,1,1.0,6.0,2.0,1.0,211.0,10.0,1.0,35.166666666666664,2.6666666666666665,0.0,0.6666666666666666,0.0,1.0,3.0,1.0
2007-09-17,5.0,46.0,0.0,2.0,3.0,3.0,CG,9.2,0.0,89.51440329218107,434.0362393313345,1.3477366255144032,2.6158955240934865,1,0,0,0,0,3.0,1.0,2.0,11.0,1.0,35.0,3.6666666666666665,1.0,5.533333333333333,0.0,0.0,0.0,2.0,1.0,1.0
2007-09-24,2.0,3.0,0.0,0.0,2.0,1.0,CG,1.5,0.0,89.46968139773895,433.81515515621504,1.3514902363823227,2.6171699482891104,0,0,1,0,0,5.0,3.0,-3.0,46.0,11.0,-43.0,9.2,3.6666666666666665,-7.699999999999999,0.0,0.0,0.0,3.0,2.0,-2.0
2007-10-01,3.0,158.0,2.0,0.0,1.0,2.0,CG,52.666666666666664,0.6666666666666666,89.38090349075975,433.6010234872289,1.3521560574948666,2.6159072385421096,0,1,0,0,1,2.0,5.0,1.0,3.0,46.0,155.0,1.5,9.2,51.166666666666664,0.0,0.0,0.6666666666666666,1.0,3.0,1.0
2007-10-08,5.0,25.0,3.0,0.0,2.0,2.0,CG,5.0,0.6,89.45128205128205,433.3839502005994,1.353846153846154,2.6150965677088465,1,0,0,1,1,3.0,2.0,2.0,158.0,3.0,-133.0,52.666666666666664,1.5,-47.666666666666664,0.6666666666666666,0.0,-0.06666666666666665,2.0,1.0,0.0
2007-10-15,1.0,2.0,0.0,0.0,1.0,1.0,CG,2.0,0.0,89.38524590163935,433.1665578250363,1.3575819672131149,2.616359556064079,0,0,0,0,0,5.0,3.0,-4.0,25.0,158.0,-23.0,5.0,52.666666666666664,-3.0,0.6,0.6666666666666666,-0.6,2.0,2.0,-1.0
2007-10-22,2.0,6.0,0.0,0.0,2.0,2.0,CG,3.0,0.0,89.29580348004095,432.9536182622653,1.3572159672466735,2.6150438880260056,0,0,1,0,1,1.0,5.0,1.0,2.0,25.0,4.0,2.0,5.0,1.0,0.0,0.6,0.0,1.0,2.0,1.0
2007-10-29,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,89.21063394683027,432.7401855357196,1.3578732106339468,2.613786058605762,0,1,0,1,0,2.0,1.0,-2.0,6.0,2.0,-6.0,3.0,2.0,-3.0,0.0,0.0,0.0,2.0,1.0,-2.0
2007-11-05,4.0,31.0,1.0,0.0,3.0,3.0,CG,7.75,0.25,89.11950970377937,432.5282891056385,1.3564862104187947,2.612809861187698,1,0,0,1,1,0.0,2.0,4.0,0.0,6.0,31.0,0.0,3.0,7.75,0.0,0.0,0.25,0.0,2.0,3.0
2007-11-12,1.0,7.0,1.0,0.0,0.0,1.0,CG,7.0,1.0,89.06020408163265,432.3113160697983,1.3591836734693878,2.612840013979126,0,0,1,0,0,4.0,0.0,-3.0,31.0,0.0,-24.0,7.75,0.0,-0.75,0.25,0.0,0.75,3.0,0.0,-2.0
2007-11-19,2.0,14.0,1.0,0.0,1.0,2.0,CG,7.0,0.5,88.97655453618756,432.09863582566675,1.3588175331294596,2.611531771237347,0,1,1,1,0,1.0,4.0,1.0,7.0,31.0,7.0,7.0,7.75,0.0,1.0,0.25,-0.5,1.0,3.0,1.0
2007-11-26,5.0,6.0,3.0,0.0,2.0,3.0,CG,1.2,0.6,88.90020366598777,431.88497333623246,1.359470468431772,2.6102805697954325,1,1,0,0,0,2.0,1.0,3.0,14.0,7.0,-8.0,7.0,7.0,-5.8,0.5,1.0,0.09999999999999998,2.0,1.0,1.0
2007-12-03,5.0,87.0,2.0,0.0,3.0,3.0,CG,17.4,0.4,88.81586978636825,431.67311460660386,1.363173957273652,2.611533813044249,1,0,1,1,0,5.0,2.0,0.0,6.0,14.0,81.0,1.2,7.0,16.2,0.6,0.5,-0.19999999999999996,3.0,2.0,0.0
2007-12-10,3.0,6.0,0.0,1.0,2.0,3.0,CG,2.0,0.0,88.8140243902439,431.45349338566376,1.366869918699187,2.6127786683210203,0,1,0,0,0,5.0,5.0,-2.0,87.0,6.0,-81.0,17.4,1.2,-15.399999999999999,0.4,0.6,-0.4,3.0,3.0,0.0
2007-12-17,4.0,6.0,0.0,0.0,4.0,2.0,CG,1.5,0.0,88.72994923857868,431.2422759606352,1.3685279187817259,2.6119690819851176,1,0,1,0,0,3.0,5.0,1.0,6.0,87.0,0.0,2.0,17.4,-0.5,0.0,0.4,0.0,3.0,3.0,-1.0
2007-12-24,2.0,1.0,0.0,0.0,2.0,1.0,CG,0.5,0.0,88.64604462474645,431.0313678499899,1.3711967545638946,2.6119875909853674,0,1,0,0,0,4.0,3.0,-2.0,6.0,6.0,-5.0,1.5,2.0,-1.0,0.0,0.0,0.0,2.0,3.0,-1.0
2007-12-31,6.0,19.0,1.0,0.0,5.0,5.0,CG,3.1666666666666665,0.16666666666666666,88.55724417426545,430.8217694995814,1.3718338399189463,2.6107394406037314,1,0,0,0,1,2.0,4.0,4.0,1.0,6.0,18.0,0.5,1.5,2.6666666666666665,0.0,0.0,0.16666666666666666,1.0,2.0,4.0
2008-01-07,3.0,9.0,0.0,0.0,3.0,3.0,CG,3.0,0.0,88.48684210526316,430.6091522188273,1.3765182186234817,2.6135674421647774,0,0,0,0,1,6.0,2.0,-3.0,19.0,1.0,-10.0,3.1666666666666665,0.5,-0.16666666666666652,0.16666666666666666,0.0,-0.16666666666666666,5.0,1.0,-2.0
2008-01-14,1.0,30.0,0.0,0.0,1.0,1.0,CG,30.0,0.0,88.40647118301314,430.39859903018976,1.378159757330637,2.6127545012426077,0,0,0,0,1,3.0,6.0,-2.0,9.0,19.0,21.0,3.0,3.1666666666666665,27.0,0.0,0.16666666666666666,0.0,3.0,5.0,-2.0
2008-01-21,3.0,3.0,0.0,1.0,2.0,3.0,CG,1.0,0.0,88.34747474747475,430.18495618805923,1.3777777777777778,2.611460916888459,0,0,0,0,0,1.0,3.0,2.0,30.0,9.0,-27.0,30.0,3.0,-29.0,0.0,0.0,0.0,1.0,3.0,2.0
2008-01-28,2.0,24.0,0.0,0.0,2.0,2.0,CG,12.0,0.0,88.26135216952574,429.9761836366466,1.3794147325933401,2.6106503041677995,0,0,0,1,0,3.0,1.0,-1.0,3.0,30.0,21.0,1.0,30.0,11.0,0.0,0.0,0.0,3.0,1.0,-1.0
2008-02-04,1.0,3.0,0.0,0.0,1.0,1.0,CG,3.0,0.0,88.19657258064517,429.7640315025285,1.3800403225806452,2.6094071838343895,0,0,0,1,0,2.0,3.0,-1.0,24.0,3.0,-21.0,12.0,1.0,-9.0,0.0,0.0,0.0,2.0,3.0,-1.0
2008-02-11,2.0,128.0,1.0,0.0,1.0,2.0,CG,64.0,0.5,88.11077542799597,429.55587038352803,1.3796576032225578,2.608119510805874,0,0,1,1,0,1.0,2.0,1.0,3.0,24.0,125.0,3.0,12.0,61.0,0.0,0.0,0.5,1.0,2.0,1.0
2008-02-18,1.0,1.0,0.0,0.0,1.0,1.0,CG,1.0,0.0,88.15090543259558,429.34138812497974,1.380281690140845,2.606880183507658,0,1,1,0,0,2.0,1.0,-1.0,128.0,3.0,-127.0,64.0,3.0,-63.0,0.5,0.0,-0.5,2.0,1.0,-1.0
2008-02-25,8.0,117.0,5.0,1.0,2.0,4.0,CG,14.625,0.625,88.06331658291457,429.13426138778067,1.3798994974874372,2.605596435879849,1,1,1,0,0,1.0,2.0,7.0,1.0,128.0,116.0,1.0,64.0,13.625,0.0,0.5,0.625,1.0,2.0,3.0
2008-03-03,8.0,21.0,6.0,0.0,2.0,2.0,CG,2.625,0.75,88.09236947791165,428.9195418360559,1.3865461847389557,2.6127210481128227,1,1,0,0,0,8.0,1.0,0.0,117.0,1.0,-96.0,14.625,1.0,-12.0,0.625,0.0,0.125,4.0,1.0,-2.0
2008-03-10,6.0,38.0,0.0,0.0,6.0,3.0,CG,6.333333333333333,0.0,88.02507522567703,428.70943246335435,1.3931795386158476,2.6197952073734503,1,0,0,0,0,8.0,8.0,-2.0,21.0,117.0,17.0,2.625,14.625,3.708333333333333,0.75,0.625,-0.75,2.0,4.0,1.0
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,CG,0.0,0.0,87.9749498997996,428.4973047690386,1.3977955911823647,2.6225385173770057,0,0,0,0,0,6.0,8.0,-6.0,38.0,21.0,-38.0,6.333333333333333,2.625,-6.333333333333333,0.0,0.75,0.0,3.0,2.0,-3.0
2008-03-24,1.0,3.0,0.0,0.0,1.0,1.0,CG,3.0,0.0,87.88688688688688,428.2916175195272,1.3963963963963963,2.621597332194892,0,0,0,0,0,0.0,6.0,1.0,0.0,38.0,3.0,0.0,6.333333333333333,3.0,0.0,0.0,0.0,0.0,3.0,1.0
2008-03-31,2.0,2.0,0.0,0.0,2.0,2.0,CG,1.0,0.0,87.802,428.08562005058513,1.396,2.620314876126542,0,0,0,0,0,1.0,0.0,1.0,3.0,0.0,-1.0,3.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0
