country,week,countryweek_escalation_prob
Somalia,2017-03-27,0.7980040068185733
Somalia,2017-04-03,0.7848196542647358
Somalia,2017-04-10,0.845299666717993
Somalia,2017-04-17,0.8084422702153881
Somalia,2017-04-24,0.8115211569820048
Somalia,2017-05-01,0.7732224793092556
Somalia,2017-05-08,0.8079094414669555
Somalia,2017-05-15,0.7179760020838796
Somalia,2017-05-22,0.7505802656365411
Somalia,2017-05-29,0.7605586747422408
Somalia,2017-06-05,0.8398896032966746
Somalia,2017-06-12,0.8265467289781689
Somalia,2017-06-19,0.8139461727404232
Somalia,2017-06-26,0.7261079246418701
Somalia,2017-07-03,0.7820899446591106
Somalia,2017-07-10,0.8248514680426379
Somalia,2017-07-17,0.7731085337013347
Somalia,2017-07-24,0.7950910163039264
Somalia,2017-07-31,0.7154233028969738
Somalia,2017-08-07,0.7688372175273882
Somalia,2017-08-14,0.7505590167207563
Somalia,2017-08-21,0.7074193337445563
Somalia,2017-08-28,0.6983580247255031
Somalia,2017-09-04,0.8071364210454958
Somalia,2017-09-11,0.8159753785198783
Somalia,2017-09-18,0.821920549444077
Somalia,2017-09-25,0.7858082092002402
Somalia,2017-10-02,0.7827206386412039
Somalia,2017-10-09,0.7880127590496032
Somalia,2017-10-16,0.7438004525228711
Somalia,2017-10-23,0.7979816455265462
Somalia,2017-10-30,0.7662324746768178
Somalia,2017-11-06,0.8410186424082157
Somalia,2017-11-13,0.807817772030664
Somalia,2017-11-20,0.792966321944247
Somalia,2017-11-27,0.719844272216832
Somalia,2017-12-04,0.7411607096935113
Somalia,2017-12-11,0.8108467860567955
South Sudan,2016-12-26,0.7447456517366788
South Sudan,2017-01-02,0.7294310288942304
South Sudan,2017-01-09,0.653549858918954
South Sudan,2017-01-16,0.6043334200438228
South Sudan,2017-01-23,0.6486619594712496
South Sudan,2017-01-30,0.7015352959591784
South Sudan,2017-02-06,0.5745086861650647
South Sudan,2017-02-13,0.36345923361088595
South Sudan,2017-02-20,0.16973592886729683
South Sudan,2017-02-27,0.38994252121775325
South Sudan,2017-03-06,0.5578559824588432
South Sudan,2017-03-13,0.47517479043656313
South Sudan,2017-03-20,0.49058616162835783
South Sudan,2017-03-27,0.6208977617951279
South Sudan,2017-04-03,0.749651138957817
South Sudan,2017-04-10,0.8524835427233176
South Sudan,2017-04-17,0.737746463996405
South Sudan,2017-04-24,0.582733539435889
South Sudan,2017-05-01,0.6087996432372997
South Sudan,2017-05-08,0.56140759632567
South Sudan,2017-05-15,0.6218240112158769
South Sudan,2017-05-22,0.5544226517626807
South Sudan,2017-05-29,0.5751661455358644
South Sudan,2017-06-05,0.5962285363309032
South Sudan,2017-06-12,0.5025170054404741
South Sudan,2017-06-19,0.4730634090262731
South Sudan,2017-06-26,0.6174031516343416
South Sudan,2017-07-03,0.7209487846780931
South Sudan,2017-07-10,0.6707533002844294
South Sudan,2017-07-17,0.5414686431768042
South Sudan,2017-07-24,0.3638925135328692
South Sudan,2017-07-31,0.5619229363777555
South Sudan,2017-08-07,0.5925150190872991
South Sudan,2017-08-14,0.3738468059640236
South Sudan,2017-08-21,0.43847302258925064
South Sudan,2017-08-28,0.38284181387435384
South Sudan,2017-09-04,0.30273419053431544
South Sudan,2017-09-11,0.46516577836767387
South Sudan,2017-09-18,0.5749285179305793
South Sudan,2017-09-25,0.5570390673941056
South Sudan,2017-10-02,0.4697754751680196
South Sudan,2017-10-09,0.4926087408255235
South Sudan,2017-10-16,0.45777328356386165
South Sudan,2017-10-23,0.462754929121147
South Sudan,2017-10-30,0.45665083247032645
South Sudan,2017-11-06,0.38552427479721
South Sudan,2017-11-13,0.49396888282562773
South Sudan,2017-11-20,0.5147166088354139
South Sudan,2017-11-27,0.6720339348663559
South Sudan,2017-12-04,0.5555693101950308
South Sudan,2017-12-11,0.6324529986676476
Sudan,2016-12-26,0.4382264362888972
Sudan,2017-01-02,0.38656636778714715
Sudan,2017-01-09,0.2815645660666154
Sudan,2017-01-16,0.3813487607000184
Sudan,2017-01-23,0.5255640999852204
Sudan,2017-01-30,0.49429327799049777
Sudan,2017-02-06,0.4354521338903006
Sudan,2017-02-13,0.36229505319757727
Sudan,2017-02-20,0.5105173485504464
Sudan,2017-02-27,0.5356297432819015
Sudan,2017-03-06,0.48874869432531504
Sudan,2017-03-13,0.43837530927863955
Sudan,2017-03-20,0.4179763488942026
Sudan,2017-03-27,0.48224271179714756
Sudan,2017-04-03,0.6728834145377874
Sudan,2017-04-10,0.6883355724767842
Sudan,2017-04-17,0.6212899608440665
Sudan,2017-04-24,0.6255820649751023
Sudan,2017-05-01,0.6693495317343997
Sudan,2017-05-08,0.5618487904179555
Sudan,2017-05-15,0.5690166530746116
Sudan,2017-05-22,0.5080343322365419
Sudan,2017-05-29,0.6634335053556317
Sudan,2017-06-05,0.6564410721644807
Sudan,2017-06-12,0.6397852310623647
Sudan,2017-06-19,0.4620908943595882
Sudan,2017-06-26,0.4542055837605931
Sudan,2017-07-03,0.4178349699302744
Sudan,2017-07-10,0.2926870170071774
Sudan,2017-07-17,0.5174331126085132
Sudan,2017-07-24,0.5669536697837989
Sudan,2017-07-31,0.4802246428782846
Sudan,2017-08-07,0.4084049479862601
Sudan,2017-08-14,0.4437053310660763
Sudan,2017-08-21,0.35412629139104584
Sudan,2017-08-28,0.34564541155607703
Sudan,2017-09-04,0.30903082934992676
Sudan,2017-09-11,0.35647801554812264
Sudan,2017-09-18,0.5549618037678364
Sudan,2017-09-25,0.49622284983467485
Sudan,2017-10-02,0.4291958022042664
Sudan,2017-10-09,0.22884262982395534
Sudan,2017-10-16,0.3922139096836776
Sudan,2017-10-23,0.40105094427805027
Sudan,2017-10-30,0.4679049287932087
Sudan,2017-11-06,0.28017329074356495
Sudan,2017-11-13,0.16973592886729683
Sudan,2017-11-20,0.4845940325179689
Sudan,2017-11-27,0.5494047191504251
Sudan,2017-12-04,0.4887710522874311
Sudan,2017-12-11,0.2770109113762668
Tajikistan,2016-12-26,0.16973592886729683
Tajikistan,2017-01-02,0.16973592886729683
Tajikistan,2017-01-09,0.16973592886729683
Tajikistan,2017-01-16,0.16973592886729683
Tajikistan,2017-01-23,0.16973592886729683
Tajikistan,2017-01-30,0.16973592886729683
Tajikistan,2017-02-06,0.16973592886729683
Tajikistan,2017-02-13,0.16973592886729683
Tajikistan,2017-02-20,0.16973592886729683
Tajikistan,2017-02-27,0.16973592886729683
Tajikistan,2017-03-06,0.16973592886729683
Tajikistan,2017-03-13,0.16973592886729683
Tajikistan,2017-03-20,0.16973592886729683
Tajikistan,2017-03-27,0.16973592886729683
Tajikistan,2017-04-03,0.16973592886729683
Tajikistan,2017-04-10,0.16973592886729683
Tajikistan,2017-04-17,0.16973592886729683
Tajikistan,2017-04-24,0.16973592886729683
Tajikistan,2017-05-01,0.16973592886729683
Tajikistan,2017-05-08,0.16973592886729683
Tajikistan,2017-05-15,0.16973592886729683
Tajikistan,2017-05-22,0.16973592886729683
Tajikistan,2017-05-29,0.16973592886729683
Tajikistan,2017-06-05,0.16973592886729683
Tajikistan,2017-06-12,0.16973592886729683
Tajikistan,2017-06-19,0.16973592886729683
Tajikistan,2017-06-26,0.16973592886729683
Tajikistan,2017-07-03,0.16973592886729683
Tajikistan,2017-07-10,0.16973592886729683
Tajikistan,2017-07-17,0.16973592886729683
Tajikistan,2017-07-24,0.16973592886729683
Tajikistan,2017-07-31,0.16973592886729683
Tajikistan,2017-08-07,0.16973592886729683
Tajikistan,2017-08-14,0.16973592886729683
Tajikistan,2017-08-21,0.16973592886729683
Tajikistan,2017-08-28,0.16973592886729683
Tajikistan,2017-09-04,0.16973592886729683
Tajikistan,2017-09-11,0.16973592886729683
Tajikistan,2017-09-18,0.16973592886729683
Tajikistan,2017-09-25,0.16973592886729683
Tajikistan,2017-10-02,0.16973592886729683
Tajikistan,2017-10-09,0.16973592886729683
Tajikistan,2017-10-16,0.16973592886729683
Tajikistan,2017-10-23,0.16973592886729683
Tajikistan,2017-10-30,0.16973592886729683
Tajikistan,2017-11-06,0.16973592886729683
Tajikistan,2017-11-13,0.16973592886729683
Tajikistan,2017-11-20,0.16973592886729683
Tajikistan,2017-11-27,0.16973592886729683
Tajikistan,2017-12-04,0.16973592886729683
Tajikistan,2017-12-11,0.16973592886729683
Venezuela,2016-12-26,0.16973592886729683
Venezuela,2017-01-02,0.16973592886729683
Venezuela,2017-01-09,0.16973592886729683
Venezuela,2017-01-16,0.3999149901359675
Venezuela,2017-01-23,0.39692300888365484
Venezuela,2017-01-30,0.37562400701561827
Venezuela,2017-02-06,0.3973927847753598
Venezuela,2017-02-13,0.4404929417164789
Venezuela,2017-02-20,0.5126804628281028
Venezuela,2017-02-27,0.4253460557040727
Venezuela,2017-03-06,0.25252828820027373
Venezuela,2017-03-13,0.3262013428522789
Venezuela,2017-03-20,0.36656854003475053
Venezuela,2017-03-27,0.4046483328234298
Venezuela,2017-04-03,0.42716600990076553
Venezuela,2017-04-10,0.44129279822119716
Venezuela,2017-04-17,0.3956904399608807
Venezuela,2017-04-24,0.4135169282098919
Venezuela,2017-05-01,0.4012147941947379
Venezuela,2017-05-08,0.45847903339188734
Venezuela,2017-05-15,0.5243540881266492
Venezuela,2017-05-22,0.5210487586809786
Venezuela,2017-05-29,0.5588240160731585
Venezuela,2017-06-05,0.4586238596617684
Venezuela,2017-06-12,0.41468953823936544
Venezuela,2017-06-19,0.42969423294244374
Venezuela,2017-06-26,0.5031280152685382
Venezuela,2017-07-03,0.49554712071212936
Venezuela,2017-07-10,0.4133406433338589
Venezuela,2017-07-17,0.22474091769841187
Venezuela,2017-07-24,0.3594406673210447
Venezuela,2017-07-31,0.3741426554688887
Venezuela,2017-08-07,0.35481460925719954
Venezuela,2017-08-14,0.5129978956538167
Venezuela,2017-08-21,0.5189314842599855
Venezuela,2017-08-28,0.4624082768135283
Venezuela,2017-09-04,0.45919735017024826
Venezuela,2017-09-11,0.4684070740059769
Venezuela,2017-09-18,0.4530322487961905
Venezuela,2017-09-25,0.4433682313423703
Venezuela,2017-10-02,0.4294146132310647
Venezuela,2017-10-09,0.43572079257415225
Venezuela,2017-10-16,0.5663726223382962
Venezuela,2017-10-23,0.4924190687305692
Venezuela,2017-10-30,0.47761919771615546
Venezuela,2017-11-06,0.43068731950362377
Venezuela,2017-11-13,0.4547809565703873
Venezuela,2017-11-20,0.4189478201483015
Venezuela,2017-11-27,0.42371608980132497
Venezuela,2017-12-04,0.4142145324566135
Venezuela,2017-12-11,0.40845054794317986
Afghanistan,2017-12-18,0.9809765535176709
Afghanistan,2017-12-25,0.9769820541984703
Afghanistan,2018-01-01,0.9850644349399754
Afghanistan,2018-01-08,0.9779599563923984
Afghanistan,2018-01-15,0.9804601049774653
Afghanistan,2018-01-22,0.9769244377645058
Afghanistan,2018-01-29,0.968925107135651
Afghanistan,2018-02-05,0.9770218315814935
Afghanistan,2018-02-12,0.9668523774611965
Afghanistan,2018-02-19,0.9748081861238876
Afghanistan,2018-02-26,0.9769151576088048
Afghanistan,2018-03-05,0.985188277997449
Afghanistan,2018-03-12,0.980210708663242
Afghanistan,2018-03-19,0.9763405281350407
Afghanistan,2018-03-26,0.9740489711778091
Afghanistan,2018-04-02,0.9829829105072397
Afghanistan,2018-04-09,0.9855105242701252
Afghanistan,2018-04-16,0.9819510372821737
Afghanistan,2018-04-23,0.9825032037390793
Afghanistan,2018-04-30,0.9763907410874539
Afghanistan,2018-05-07,0.9808819760752655
Afghanistan,2018-05-14,0.977913375572946
Afghanistan,2018-05-21,0.9601046915697325
Afghanistan,2018-05-28,0.9700091895092338
Afghanistan,2018-06-04,0.9784616916783483
Afghanistan,2018-06-11,0.9589680161842291
Afghanistan,2018-06-18,0.9815240416910184
Afghanistan,2018-06-25,0.9769460760917937
Afghanistan,2018-07-02,0.9832918872980777
Afghanistan,2018-07-09,0.9831633139158343
Afghanistan,2018-07-16,0.9585591895279499
Afghanistan,2018-07-23,0.9144213563455167
Afghanistan,2018-07-30,0.9629508264906229
Afghanistan,2018-08-06,0.9783020445853374
Afghanistan,2018-08-13,0.9621107924200033
Afghanistan,2018-08-20,0.9512088517501539
Afghanistan,2018-08-27,0.9723902038506821
Afghanistan,2018-09-03,0.9819475230448683
Afghanistan,2018-09-10,0.9835286596750797
Afghanistan,2018-09-17,0.9696785315987609
Afghanistan,2018-09-24,0.970918785046979
Afghanistan,2018-10-01,0.9811491587169484
Afghanistan,2018-10-08,0.9774631063041003
Afghanistan,2018-10-15,0.9780235290272411
Afghanistan,2018-10-22,0.9717093739052277
Afghanistan,2018-10-29,0.9744771471134245
Afghanistan,2018-11-05,0.9779174665287663
Afghanistan,2018-11-12,0.9794092936037057
Afghanistan,2018-11-19,0.9644309930209358
Afghanistan,2018-11-26,0.9784914501348134
Afghanistan,2018-12-03,0.9686254801356077
Bolivia,2017-12-18,0.16802988223604046
Bolivia,2017-12-25,0.16802988223604046
Bolivia,2018-01-01,0.16802988223604046
Bolivia,2018-01-08,0.16802988223604046
Bolivia,2018-01-15,0.16802988223604046
Bolivia,2018-01-22,0.16802988223604046
Bolivia,2018-01-29,0.16802988223604046
Bolivia,2018-02-05,0.16802988223604046
Bolivia,2018-02-12,0.16802988223604046
Bolivia,2018-02-19,0.16802988223604046
Bolivia,2018-02-26,0.16802988223604046
Bolivia,2018-03-05,0.16802988223604046
Bolivia,2018-03-12,0.16802988223604046
Bolivia,2018-03-19,0.16802988223604046
Bolivia,2018-03-26,0.16802988223604046
Bolivia,2018-04-02,0.16802988223604046
Bolivia,2018-04-09,0.16802988223604046
Bolivia,2018-04-16,0.16802988223604046
Bolivia,2018-04-23,0.16802988223604046
Bolivia,2018-04-30,0.16802988223604046
Bolivia,2018-05-07,0.16802988223604046
Bolivia,2018-05-14,0.16802988223604046
Bolivia,2018-05-21,0.16802988223604046
Bolivia,2018-05-28,0.16802988223604046
Bolivia,2018-06-04,0.16802988223604046
Bolivia,2018-06-11,0.16802988223604046
Bolivia,2018-06-18,0.16802988223604046
Bolivia,2018-06-25,0.16802988223604046
Bolivia,2018-07-02,0.16802988223604046
Bolivia,2018-07-09,0.16802988223604046
Bolivia,2018-07-16,0.16802988223604046
Bolivia,2018-07-23,0.16802988223604046
Bolivia,2018-07-30,0.16802988223604046
Bolivia,2018-08-06,0.16802988223604046
Bolivia,2018-08-13,0.16802988223604046
Bolivia,2018-08-20,0.16802988223604046
Bolivia,2018-08-27,0.16802988223604046
Bolivia,2018-09-03,0.16802988223604046
Bolivia,2018-09-10,0.16802988223604046
Bolivia,2018-09-17,0.16802988223604046
Bolivia,2018-09-24,0.16802988223604046
Bolivia,2018-10-01,0.16802988223604046
Bolivia,2018-10-08,0.16802988223604046
Bolivia,2018-10-15,0.16802988223604046
Bolivia,2018-10-22,0.16802988223604046
Bolivia,2018-10-29,0.16802988223604046
Bolivia,2018-11-05,0.16802988223604046
Bolivia,2018-11-12,0.16802988223604046
Bolivia,2018-11-19,0.16802988223604046
Bolivia,2018-11-26,0.16802988223604046
Bolivia,2018-12-03,0.16802988223604046
Colombia,2017-12-18,0.35539058207109325
Colombia,2017-12-25,0.38961948830392834
Colombia,2018-01-01,0.40277337967324306
Colombia,2018-01-08,0.5326416273243085
Colombia,2018-01-15,0.7894530243740842
Colombia,2018-01-22,0.7622351412851137
Colombia,2018-01-29,0.887572721303191
Colombia,2018-02-05,0.8502009099208315
Colombia,2018-02-12,0.6481440661863425
Colombia,2018-02-19,0.7701839727890042
Colombia,2018-02-26,0.7792761065932456
Colombia,2018-03-05,0.7547293547523671
Colombia,2018-03-12,0.788976786056835
Colombia,2018-03-19,0.7699748990161742
Colombia,2018-03-26,0.8443809499781892
Colombia,2018-04-02,0.739123784892238
Colombia,2018-04-09,0.7297931789776323
Colombia,2018-04-16,0.6930800401128115
Colombia,2018-04-23,0.6362764930480711
Colombia,2018-04-30,0.6741738192019696
Colombia,2018-05-07,0.6291593163010093
Colombia,2018-05-14,0.7738259890067999
Colombia,2018-05-21,0.6670722364222903
Colombia,2018-05-28,0.7945812486846279
Colombia,2018-06-04,0.6957918851335876
Colombia,2018-06-11,0.6769115048339772
Colombia,2018-06-18,0.7799774513781569
Colombia,2018-06-25,0.6142095941144783
Colombia,2018-07-02,0.7191397077736342
Colombia,2018-07-09,0.5742065769793444
Colombia,2018-07-16,0.7533667363783527
Colombia,2018-07-23,0.7161393924259373
Colombia,2018-07-30,0.672936438563001
Colombia,2018-08-06,0.5915692709885724
Colombia,2018-08-13,0.679938690790506
Colombia,2018-08-20,0.6071228770603656
Colombia,2018-08-27,0.6701150023477288
Colombia,2018-09-03,0.6851319466523526
Colombia,2018-09-10,0.6175382383824882
Colombia,2018-09-17,0.6017583907345305
Colombia,2018-09-24,0.6449918709656177
Colombia,2018-10-01,0.6836003087527095
Colombia,2018-10-08,0.7996351334399132
Colombia,2018-10-15,0.6962071693321086
Colombia,2018-10-22,0.6468381735971189
Colombia,2018-10-29,0.561070337513995
Colombia,2018-11-05,0.5466268108981859
Colombia,2018-11-12,0.5125195799773
Colombia,2018-11-19,0.5876671072721034
Colombia,2018-11-26,0.6146790176940408
Colombia,2018-12-03,0.5627005298766679
Ecuador,2017-12-18,0.16802988223604046
Ecuador,2017-12-25,0.16802988223604046
Ecuador,2018-01-01,0.16802988223604046
Ecuador,2018-01-08,0.16802988223604046
Ecuador,2018-01-15,0.16802988223604046
Ecuador,2018-01-22,0.16802988223604046
Ecuador,2018-01-29,0.16802988223604046
Ecuador,2018-02-05,0.16802988223604046
Ecuador,2018-02-12,0.16802988223604046
Ecuador,2018-02-19,0.16802988223604046
Ecuador,2018-02-26,0.16802988223604046
Ecuador,2018-03-05,0.16802988223604046
Ecuador,2018-03-12,0.16802988223604046
Ecuador,2018-03-19,0.16802988223604046
Ecuador,2018-03-26,0.16802988223604046
Ecuador,2018-04-02,0.16802988223604046
Ecuador,2018-04-09,0.16802988223604046
Ecuador,2018-04-16,0.16802988223604046
Ecuador,2018-04-23,0.16802988223604046
Ecuador,2018-04-30,0.16802988223604046
Ecuador,2018-05-07,0.16802988223604046
Ecuador,2018-05-14,0.16802988223604046
Ecuador,2018-05-21,0.16802988223604046
Ecuador,2018-05-28,0.16802988223604046
Ecuador,2018-06-04,0.16802988223604046
Ecuador,2018-06-11,0.16802988223604046
Ecuador,2018-06-18,0.16802988223604046
Ecuador,2018-06-25,0.16802988223604046
Ecuador,2018-07-02,0.16802988223604046
Ecuador,2018-07-09,0.16802988223604046
Ecuador,2018-07-16,0.16802988223604046
Ecuador,2018-07-23,0.16802988223604046
Ecuador,2018-07-30,0.16802988223604046
Ecuador,2018-08-06,0.16802988223604046
Ecuador,2018-08-13,0.16802988223604046
Ecuador,2018-08-20,0.16802988223604046
Ecuador,2018-08-27,0.16802988223604046
Ecuador,2018-09-03,0.16802988223604046
Ecuador,2018-09-10,0.16802988223604046
Ecuador,2018-09-17,0.16802988223604046
Ecuador,2018-09-24,0.16802988223604046
Ecuador,2018-10-01,0.16802988223604046
Ecuador,2018-10-08,0.16802988223604046
Ecuador,2018-10-15,0.16802988223604046
Ecuador,2018-10-22,0.16802988223604046
Ecuador,2018-10-29,0.16802988223604046
Ecuador,2018-11-05,0.16802988223604046
Ecuador,2018-11-12,0.16802988223604046
Ecuador,2018-11-19,0.16802988223604046
Ecuador,2018-11-26,0.16802988223604046
Ecuador,2018-12-03,0.16802988223604046
Eritrea,2017-12-18,0.16802988223604046
Eritrea,2017-12-25,0.16802988223604046
Eritrea,2018-01-01,0.16802988223604046
Eritrea,2018-01-08,0.16802988223604046
Eritrea,2018-01-15,0.16802988223604046
Eritrea,2018-01-22,0.16802988223604046
Eritrea,2018-01-29,0.16802988223604046
Eritrea,2018-02-05,0.16802988223604046
Eritrea,2018-02-12,0.16802988223604046
Eritrea,2018-02-19,0.16802988223604046
Eritrea,2018-02-26,0.16802988223604046
Eritrea,2018-03-05,0.16802988223604046
Eritrea,2018-03-12,0.16802988223604046
Eritrea,2018-03-19,0.16802988223604046
Eritrea,2018-03-26,0.16802988223604046
Eritrea,2018-04-02,0.16802988223604046
Eritrea,2018-04-09,0.16802988223604046
Eritrea,2018-04-16,0.16802988223604046
Eritrea,2018-04-23,0.16802988223604046
Eritrea,2018-04-30,0.16802988223604046
Eritrea,2018-05-07,0.16802988223604046
Eritrea,2018-05-14,0.16802988223604046
Eritrea,2018-05-21,0.16802988223604046
Eritrea,2018-05-28,0.16802988223604046
Eritrea,2018-06-04,0.16802988223604046
Eritrea,2018-06-11,0.16802988223604046
Eritrea,2018-06-18,0.16802988223604046
Eritrea,2018-06-25,0.16802988223604046
Eritrea,2018-07-02,0.16802988223604046
Eritrea,2018-07-09,0.16802988223604046
Eritrea,2018-07-16,0.16802988223604046
Eritrea,2018-07-23,0.16802988223604046
Eritrea,2018-07-30,0.16802988223604046
Eritrea,2018-08-06,0.16802988223604046
Eritrea,2018-08-13,0.16802988223604046
Eritrea,2018-08-20,0.16802988223604046
Eritrea,2018-08-27,0.16802988223604046
Eritrea,2018-09-03,0.16802988223604046
Eritrea,2018-09-10,0.16802988223604046
Eritrea,2018-09-17,0.16802988223604046
Eritrea,2018-09-24,0.16802988223604046
Eritrea,2018-10-01,0.16802988223604046
Eritrea,2018-10-08,0.16802988223604046
Eritrea,2018-10-15,0.16802988223604046
Eritrea,2018-10-22,0.16802988223604046
Eritrea,2018-10-29,0.16802988223604046
Eritrea,2018-11-05,0.16802988223604046
Eritrea,2018-11-12,0.16802988223604046
Eritrea,2018-11-19,0.16802988223604046
Eritrea,2018-11-26,0.16802988223604046
Eritrea,2018-12-03,0.16802988223604046
Ethiopia,2017-12-18,0.41045640989803855
Ethiopia,2017-12-25,0.3538074476656304
Ethiopia,2018-01-01,0.16802988223604046
Ethiopia,2018-01-08,0.16802988223604046
Ethiopia,2018-01-15,0.4602247414998486
Ethiopia,2018-01-22,0.5952491718143227
Ethiopia,2018-01-29,0.594577090998698
Ethiopia,2018-02-05,0.36917363267925185
Ethiopia,2018-02-12,0.31446484819921433
Ethiopia,2018-02-19,0.35438832699926587
Ethiopia,2018-02-26,0.5261051038562287
Ethiopia,2018-03-05,0.5456506944159102
Ethiopia,2018-03-12,0.5913338162758738
Ethiopia,2018-03-19,0.29973223471430793
Ethiopia,2018-03-26,0.16802988223604046
Ethiopia,2018-04-02,0.16802988223604046
Ethiopia,2018-04-09,0.4555185437098718
Ethiopia,2018-04-16,0.6136380205111609
Ethiopia,2018-04-23,0.5760677318019053
Ethiopia,2018-04-30,0.47205389337391973
Ethiopia,2018-05-07,0.40837174383432995
Ethiopia,2018-05-14,0.3951611360733158
Ethiopia,2018-05-21,0.37988437992864094
Ethiopia,2018-05-28,0.41847248895659833
Ethiopia,2018-06-04,0.43442219165800317
Ethiopia,2018-06-11,0.23754254601108904
Ethiopia,2018-06-18,0.16802988223604046
Ethiopia,2018-06-25,0.31446484819921433
Ethiopia,2018-07-02,0.35438832699926587
Ethiopia,2018-07-09,0.46562212020970595
Ethiopia,2018-07-16,0.4082624399030385
Ethiopia,2018-07-23,0.33626534037396955
Ethiopia,2018-07-30,0.4763380516231199
Ethiopia,2018-08-06,0.4827424027041165
Ethiopia,2018-08-13,0.4971659018954271
Ethiopia,2018-08-20,0.3354003164201633
Ethiopia,2018-08-27,0.39282332700309547
Ethiopia,2018-09-03,0.4151611714592343
Ethiopia,2018-09-10,0.5318831338358817
Ethiopia,2018-09-17,0.5759974853800461
Ethiopia,2018-09-24,0.6889661008193064
Ethiopia,2018-10-01,0.5961325639378976
Ethiopia,2018-10-08,0.5355016733678991
Ethiopia,2018-10-15,0.4381108428421226
Ethiopia,2018-10-22,0.4746302968225482
Ethiopia,2018-10-29,0.4433100437621235
Ethiopia,2018-11-05,0.4118721928144115
Ethiopia,2018-11-12,0.3446445873928714
Ethiopia,2018-11-19,0.507795897253778
Ethiopia,2018-11-26,0.49536641743070753
Ethiopia,2018-12-03,0.48630504677735376
Haiti,2017-12-18,0.16802988223604046
Haiti,2017-12-25,0.16802988223604046
Haiti,2018-01-01,0.16802988223604046
Haiti,2018-01-08,0.16802988223604046
Haiti,2018-01-15,0.16802988223604046
Haiti,2018-01-22,0.16802988223604046
Haiti,2018-01-29,0.16802988223604046
Haiti,2018-02-05,0.16802988223604046
Haiti,2018-02-12,0.16802988223604046
Haiti,2018-02-19,0.16802988223604046
Haiti,2018-02-26,0.16802988223604046
Haiti,2018-03-05,0.16802988223604046
Haiti,2018-03-12,0.16802988223604046
Haiti,2018-03-19,0.16802988223604046
Haiti,2018-03-26,0.16802988223604046
Haiti,2018-04-02,0.16802988223604046
Haiti,2018-04-09,0.16802988223604046
Haiti,2018-04-16,0.16802988223604046
Haiti,2018-04-23,0.16802988223604046
Haiti,2018-04-30,0.16802988223604046
Haiti,2018-05-07,0.16802988223604046
Haiti,2018-05-14,0.16802988223604046
Haiti,2018-05-21,0.16802988223604046
Haiti,2018-05-28,0.16802988223604046
Haiti,2018-06-04,0.16802988223604046
Haiti,2018-06-11,0.16802988223604046
Haiti,2018-06-18,0.16802988223604046
Haiti,2018-06-25,0.16802988223604046
Haiti,2018-07-02,0.16802988223604046
Haiti,2018-07-09,0.16802988223604046
Haiti,2018-07-16,0.16802988223604046
Haiti,2018-07-23,0.16802988223604046
Haiti,2018-07-30,0.16802988223604046
Haiti,2018-08-06,0.16802988223604046
Haiti,2018-08-13,0.16802988223604046
Haiti,2018-08-20,0.16802988223604046
Haiti,2018-08-27,0.16802988223604046
Haiti,2018-09-03,0.16802988223604046
Haiti,2018-09-10,0.16802988223604046
Haiti,2018-09-17,0.16802988223604046
Haiti,2018-09-24,0.16802988223604046
Haiti,2018-10-01,0.16802988223604046
Haiti,2018-10-08,0.16802988223604046
Haiti,2018-10-15,0.16802988223604046
Haiti,2018-10-22,0.16802988223604046
Haiti,2018-10-29,0.16802988223604046
Haiti,2018-11-05,0.16802988223604046
Haiti,2018-11-12,0.3783562075046189
Haiti,2018-11-19,0.4229898159701033
Haiti,2018-11-26,0.32743245201024657
Haiti,2018-12-03,0.16802988223604046
Kenya,2017-12-18,0.29599315686526745
Kenya,2017-12-25,0.43159635180542155
Kenya,2018-01-01,0.5606378781632043
Kenya,2018-01-08,0.6679630257033478
Kenya,2018-01-15,0.6413850238936706
Kenya,2018-01-22,0.6305570921443516
Kenya,2018-01-29,0.5484606796210728
Kenya,2018-02-05,0.5216088816625448
Kenya,2018-02-12,0.648971785588048
Kenya,2018-02-19,0.5251474897155036
Kenya,2018-02-26,0.5271704267540572
Kenya,2018-03-05,0.42588616539175356
Kenya,2018-03-12,0.2825372144716236
Kenya,2018-03-19,0.16802988223604046
Kenya,2018-03-26,0.41779981702571534
Kenya,2018-04-02,0.4164997533117356
Kenya,2018-04-09,0.28182384958964707
Kenya,2018-04-16,0.16802988223604046
Kenya,2018-04-23,0.16802988223604046
Kenya,2018-04-30,0.4822056974015101
Kenya,2018-05-07,0.4848399259122884
Kenya,2018-05-14,0.4326073323707329
Kenya,2018-05-21,0.3196238264374978
Kenya,2018-05-28,0.35438832699926587
Kenya,2018-06-04,0.4449814125702432
Kenya,2018-06-11,0.5236590548991379
Kenya,2018-06-18,0.4205558286203377
Kenya,2018-06-25,0.48431513773698603
Kenya,2018-07-02,0.5070321507788632
Kenya,2018-07-09,0.5237663537943377
Kenya,2018-07-16,0.47078026013915514
Kenya,2018-07-23,0.560127405827095
Kenya,2018-07-30,0.5087212401057081
Kenya,2018-08-06,0.48193586727392823
Kenya,2018-08-13,0.5131155328445275
Kenya,2018-08-20,0.4152196223070923
Kenya,2018-08-27,0.540499666656072
Kenya,2018-09-03,0.4878015039590009
Kenya,2018-09-10,0.5865637002575249
Kenya,2018-09-17,0.4812583399725347
Kenya,2018-09-24,0.45486791166081786
