week,n_events,n_material_conflict,n_verbal_conflict,n_severe_root,n_coerce_protest_root,mean_goldstein,mean_tone,tone_neg_share,total_mentions,distinct_actors,country,region,material_conflict_share,severe_root_share,coerce_protest_share,baseline_mean_material_conflict_share,baseline_std_material_conflict_share,baseline_mean_severe_root_share,baseline_std_severe_root_share,baseline_mean_mean_goldstein,baseline_std_mean_goldstein,escalation_quad,escalation_root,label_quad_1,label_root_1,label_quad_2,label_root_2,label_quad_4,label_root_4,label_quad_8,label_root_8,n_events_lag1,n_events_lag2,n_events_delta,material_conflict_share_lag1,material_conflict_share_lag2,material_conflict_share_delta,severe_root_share_lag1,severe_root_share_lag2,severe_root_share_delta,coerce_protest_share_lag1,coerce_protest_share_lag2,coerce_protest_share_delta,mean_goldstein_lag1,mean_goldstein_lag2,mean_goldstein_delta,distinct_actors_lag1,distinct_actors_lag2,distinct_actors_delta,mean_tone_lag1,mean_tone_lag2,mean_tone_delta,tone_neg_share_lag1,tone_neg_share_lag2,tone_neg_share_delta
2025-07-07,122,12,22,6,5,1.5852459016393443,-2.3408150354037205,0.6639344262295082,613,42,ER,East/NE Africa,0.09836065573770492,0.04918032786885246,0.040983606557377046,0.17306655501755458,0.12070613672006103,0.09583981954408417,0.11878474111069989,0.5294229750593569,1.6567112044744534,0,0,0,0,0,0,0,0,1,1,149.0,2.0,-27.0,0.10067114093959731,0.0,-0.0023104852018923927,0.040268456375838924,0.0,0.008911871493013535,0.03355704697986577,0.0,0.007426559577511274,0.7966442953020134,-2.0,0.7886016063373309,32.0,2.0,10.0,-4.327618975248877,-7.92631436244683,1.986803939845157,0.7919463087248322,1.0,-0.12801188249532403
2025-07-14,158,20,37,19,1,-0.14113924050632914,-3.846739005733235,0.7531645569620253,935,42,ER,East/NE Africa,0.12658227848101267,0.12025316455696203,0.006329113924050633,0.17232689264844714,0.12033091402424764,0.09537784437898288,0.11828048063775716,0.539876667401733,1.6517512957232323,0,0,0,0,0,0,0,0,0,0,122.0,149.0,36.0,0.09836065573770492,0.10067114093959731,0.02822162274330775,0.04918032786885246,0.040268456375838924,0.07107283668810957,0.040983606557377046,0.03355704697986577,-0.034654492633326414,1.5852459016393443,0.7966442953020134,-1.7263851421456735,42.0,32.0,0.0,-2.3408150354037205,-4.327618975248877,-1.5059239703295146,0.6639344262295082,0.7919463087248322,0.08923013073251718
2025-07-21,126,26,24,17,11,-0.584920634920635,-4.2878222817096665,0.7301587301587301,685,39,ER,East/NE Africa,0.20634920634920634,0.1349206349206349,0.0873015873015873,0.1718784160389625,0.11981937484144856,0.09562172006700227,0.11771924668540146,0.5332000408536147,1.6449366356638846,0,0,0,0,0,0,0,0,0,0,158.0,122.0,-32.0,0.12658227848101267,0.09836065573770492,0.07976692786819367,0.12025316455696203,0.04918032786885246,0.014667470363672885,0.006329113924050633,0.040983606557377046,0.08097247337753666,-0.14113924050632914,1.5852459016393443,-0.4437813944143058,42.0,42.0,-3.0,-3.846739005733235,-2.3408150354037205,-0.4410832759764314,0.7531645569620253,0.6639344262295082,-0.023005826803295215
2025-07-28,147,23,9,18,4,1.6775510204081632,-1.6446187574581976,0.5782312925170068,581,35,ER,East/NE Africa,0.1564625850340136,0.12244897959183673,0.027210884353741496,0.17221308390605225,0.11927894643730333,0.0960032629296589,0.11720475361546122,0.5223445003121172,1.640556834304656,0,0,0,0,0,0,0,0,0,0,126.0,158.0,21.0,0.20634920634920634,0.12658227848101267,-0.049886621315192725,0.1349206349206349,0.12025316455696203,-0.012471655328798181,0.0873015873015873,0.006329113924050633,-0.0600907029478458,-0.584920634920635,-0.14113924050632914,2.262471655328798,39.0,42.0,-4.0,-4.2878222817096665,-3.846739005733235,2.6432035242514687,0.7301587301587301,0.7531645569620253,-0.15192743764172334
2025-08-04,128,15,8,2,12,1.7703125,-1.825251421333871,0.65625,656,36,ER,East/NE Africa,0.1171875,0.015625,0.09375,0.1720616368015134,0.11870855774735009,0.09625754866679523,0.11666323564241507,0.5334522553130406,1.63649873847053,0,0,0,0,0,0,1,1,0,0,147.0,126.0,-19.0,0.1564625850340136,0.20634920634920634,-0.03927508503401361,0.12244897959183673,0.1349206349206349,-0.10682397959183673,0.027210884353741496,0.0873015873015873,0.0665391156462585,1.6775510204081632,-0.584920634920635,0.09276147959183678,35.0,39.0,1.0,-1.6446187574581976,-4.2878222817096665,-0.18063266387567345,0.5782312925170068,0.7301587301587301,0.07801870748299322
2025-08-11,61,12,8,8,6,0.08360655737704917,-2.3504767129485473,0.6065573770491803,444,33,ER,East/NE Africa,0.19672131147540983,0.13114754098360656,0.09836065573770492,0.1715390259748323,0.11825777850350239,0.09548961963187337,0.11636735906241152,0.5452318766910117,1.633078881886197,0,0,0,0,0,0,0,0,0,0,128.0,147.0,-67.0,0.1171875,0.1564625850340136,0.07953381147540983,0.015625,0.12244897959183673,0.11552254098360656,0.09375,0.027210884353741496,0.004610655737704916,1.7703125,1.6775510204081632,-1.6867059426229507,36.0,35.0,-3.0,-1.825251421333871,-1.6446187574581976,-0.5252252916146762,0.65625,0.5782312925170068,-0.049692622950819665
2025-08-18,185,21,21,3,17,1.7378378378378379,-2.54547300349308,0.6918918918918919,931,55,ER,East/NE Africa,0.11351351351351352,0.016216216216216217,0.0918918918918919,0.17177659470596987,0.11771871200305437,0.09582601511632369,0.11586367879571564,0.5408769208484272,1.625902057501409,0,0,0,0,1,1,0,0,0,0,61.0,128.0,124.0,0.19672131147540983,0.1171875,-0.08320779796189631,0.13114754098360656,0.015625,-0.11493132476739035,0.09836065573770492,0.09375,-0.006468763845813019,0.08360655737704917,1.7703125,1.6542312804607886,33.0,36.0,22.0,-2.3504767129485473,-1.825251421333871,-0.1949962905445326,0.6065573770491803,0.65625,0.0853345148427116
2025-08-25,132,28,16,10,17,0.30909090909090914,-3.8708774116375246,0.8181818181818182,1082,44,ER,East/NE Africa,0.21212121212121213,0.07575757575757576,0.12878787878787878,0.17123207992847025,0.11729743088057565,0.09508199830417313,0.11557239239852526,0.5520634714744964,1.6223464928242024,0,0,1,1,0,0,0,0,0,0,185.0,61.0,-53.0,0.11351351351351352,0.19672131147540983,0.09860769860769861,0.016216216216216217,0.13114754098360656,0.05954135954135954,0.0918918918918919,0.09836065573770492,0.03689598689598689,1.7378378378378379,0.08360655737704917,-1.4287469287469288,55.0,33.0,-11.0,-2.54547300349308,-2.3504767129485473,-1.3254044081444447,0.6918918918918919,0.6065573770491803,0.1262899262899263
2025-09-01,62,16,17,15,3,-1.9500000000000002,-3.349772013139888,0.8548387096774194,337,28,ER,East/NE Africa,0.25806451612903225,0.24193548387096775,0.04838709677419355,0.17161068300432897,0.1168143064006561,0.09490306846577871,0.11504609524667045,0.5498137255265002,1.6149168902376452,1,1,0,0,0,0,0,0,0,0,132.0,185.0,-70.0,0.21212121212121213,0.11351351351351352,0.045943304007820124,0.07575757575757576,0.016216216216216217,0.166177908113392,0.12878787878787878,0.0918918918918919,-0.08040078201368524,0.30909090909090914,1.7378378378378379,-2.2590909090909093,44.0,55.0,-16.0,-3.8708774116375246,-2.54547300349308,0.5211053984976366,0.8181818181818182,0.6918918918918919,0.03665689149560114
2025-09-08,70,7,8,2,5,1.497142857142857,0.31901742649874837,0.44285714285714284,369,24,ER,East/NE Africa,0.1,0.02857142857142857,0.07142857142857142,0.1724038374366657,0.11656674241675802,0.09625198970802816,0.11537498555044183,0.5268796546501103,1.6251583681555188,0,0,0,0,0,0,0,0,0,0,62.0,132.0,8.0,0.25806451612903225,0.21212121212121213,-0.15806451612903225,0.24193548387096775,0.07575757575757576,-0.21336405529953917,0.04838709677419355,0.12878787878787878,0.023041474654377878,-1.9500000000000002,0.30909090909090914,3.4471428571428575,28.0,44.0,-4.0,-3.349772013139888,-3.8708774116375246,3.6687894396386365,0.8548387096774194,0.8181818181818182,-0.41198156682027653
2025-09-15,259,33,50,14,21,0.34864864864864864,-4.467897899786787,0.9343629343629344,4205,45,ER,East/NE Africa,0.1274131274131274,0.05405405405405406,0.08108108108108109,0.17174562073269603,0.11623598447728681,0.09563671187951361,0.11502567896027437,0.5357002292182262,1.6203293988774683,0,0,0,0,0,0,0,0,0,0,70.0,62.0,189.0,0.1,0.25806451612903225,0.027413127413127403,0.02857142857142857,0.24193548387096775,0.025482625482625487,0.07142857142857142,0.04838709677419355,0.009652509652509661,1.497142857142857,-1.9500000000000002,-1.1484942084942085,24.0,28.0,21.0,0.31901742649874837,-3.349772013139888,-4.786915326285535,0.44285714285714284,0.8548387096774194,0.49150579150579154
2025-09-22,142,19,16,12,7,0.5640845070422534,-0.3948565797704663,0.45774647887323944,964,46,ER,East/NE Africa,0.13380281690140844,0.08450704225352113,0.04929577464788732,0.17134622890098822,0.11578292029229295,0.09526209334054551,0.11456964468697504,0.5340150798437255,1.6130451592010144,0,0,0,0,0,0,0,0,0,0,259.0,70.0,-117.0,0.1274131274131274,0.1,0.006389689488281031,0.05405405405405406,0.02857142857142857,0.030452988199467068,0.08108108108108109,0.07142857142857142,-0.031785306433193765,0.34864864864864864,1.497142857142857,0.2154358583936048,45.0,24.0,1.0,-4.467897899786787,0.31901742649874837,4.073041320016321,0.9343629343629344,0.44285714285714284,-0.47661645548969495
2025-09-29,107,3,2,3,0,2.7289719626168223,-1.8899157735975518,0.5981308411214953,456,35,ER,East/NE Africa,0.028037383177570093,0.028037383177570093,0.0,0.17101101986527767,0.11531477610752582,0.09516606609869709,0.11405692515648841,0.5342835568722838,1.6057652648282223,0,0,0,0,0,0,0,0,0,0,142.0,259.0,-35.0,0.13380281690140844,0.1274131274131274,-0.10576543372383834,0.08450704225352113,0.05405405405405406,-0.05646965907595103,0.04929577464788732,0.08108108108108109,-0.04929577464788732,0.5640845070422534,0.34864864864864864,2.164887455574569,46.0,45.0,-11.0,-0.3948565797704663,-4.467897899786787,-1.4950591938270854,0.45774647887323944,0.9343629343629344,0.14038436224825585
2025-10-06,208,42,46,22,8,-0.2697115384615385,-3.370635847257683,0.5817307692307693,1690,32,ER,East/NE Africa,0.20192307692307693,0.10576923076923077,0.038461538461538464,0.16974576644326256,0.11558402923744981,0.09457200695780216,0.11372206891050451,0.5537055781620586,1.6118576888763851,0,0,0,0,0,0,0,0,0,0,107.0,142.0,101.0,0.028037383177570093,0.13380281690140844,0.17388569374550683,0.028037383177570093,0.08450704225352113,0.07773184759166067,0.0,0.04929577464788732,0.038461538461538464,2.7289719626168223,0.5640845070422534,-2.998683501078361,35.0,46.0,-3.0,-1.8899157735975518,-0.3948565797704663,-1.4807200736601314,0.5981308411214953,0.45774647887323944,-0.01640007189072601
2025-10-13,98,9,6,2,7,1.9663265306122448,-0.042896708256331594,0.46938775510204084,498,26,ER,East/NE Africa,0.09183673469387756,0.02040816326530612,0.07142857142857142,0.1700280235527346,0.11511091581864447,0.09467022821930592,0.11322261263060154,0.5464826209986936,1.6065617981406037,0,0,0,0,0,0,0,0,0,0,208.0,107.0,-110.0,0.20192307692307693,0.028037383177570093,-0.11008634222919937,0.10576923076923077,0.028037383177570093,-0.08536106750392465,0.038461538461538464,0.0,0.03296703296703296,-0.2697115384615385,2.7289719626168223,2.2360380690737833,32.0,35.0,-6.0,-3.370635847257683,-1.8899157735975518,3.3277391390013515,0.5817307692307693,0.5981308411214953,-0.11234301412872844
2025-10-20,264,49,73,23,19,-0.4253787878787879,-3.9804476343002975,0.7803030303030303,1193,50,ER,East/NE Africa,0.1856060606060606,0.08712121212121213,0.07196969696969698,0.169348099301788,0.11483664239580159,0.0940244711327494,0.11293743727920436,0.5588290897779419,1.6049704548295123,0,0,0,0,0,0,0,0,0,0,98.0,208.0,166.0,0.09183673469387756,0.20192307692307693,0.09376932591218305,0.02040816326530612,0.10576923076923077,0.06671304885590601,0.07142857142857142,0.038461538461538464,0.0005411255411255506,1.9663265306122448,-0.2697115384615385,-2.3917053184910326,26.0,32.0,24.0,-0.042896708256331594,-3.370635847257683,-3.937550926043966,0.46938775510204084,0.5817307692307693,0.31091527520098944
2025-10-27,149,13,15,2,10,1.9664429530201342,-0.4211551974755272,0.47651006711409394,689,35,ER,East/NE Africa,0.087248322147651,0.013422818791946308,0.06711409395973154,0.16948825414061797,0.11434622666203852,0.09396496027920166,0.11244715954942087,0.5503445391084874,1.6005878075818396,0,0,0,0,0,0,0,0,0,0,264.0,98.0,-115.0,0.1856060606060606,0.09183673469387756,-0.0983577384584096,0.08712121212121213,0.02040816326530612,-0.07369839332926582,0.07196969696969698,0.07142857142857142,-0.004855603009965431,-0.4253787878787879,1.9663265306122448,2.391821740898922,50.0,26.0,-15.0,-3.9804476343002975,-0.042896708256331594,3.5592924368247703,0.7803030303030303,0.46938775510204084,-0.30379296318893634
2025-11-03,275,47,46,26,16,0.20145454545454544,-3.4851123521397347,0.730909090909091,1491,69,ER,East/NE Africa,0.1709090909090909,0.09454545454545454,0.05818181818181818,0.1687853487389687,0.1141058737035743,0.09327656590751572,0.11220875773464091,0.5624479443555954,1.5990421379299509,0,0,0,0,0,0,0,0,1,1,149.0,264.0,126.0,0.087248322147651,0.1856060606060606,0.0836607687614399,0.013422818791946308,0.08712121212121213,0.08112263575350824,0.06711409395973154,0.07196969696969698,-0.008932275777913362,1.9664429530201342,-0.4253787878787879,-1.7649884075655886,35.0,50.0,34.0,-0.4211551974755272,-3.9804476343002975,-3.0639571546642075,0.47651006711409394,0.7803030303030303,0.254399023794997
2025-11-10,155,24,13,12,12,0.8464516129032257,-2.2528774049874123,0.7225806451612903,686,49,ER,East/NE Africa,0.15483870967741936,0.07741935483870968,0.07741935483870968,0.1688033465539697,0.11361736354759286,0.09328731920105757,0.11172826516358761,0.5593886782632137,1.5925407316471245,0,0,0,0,0,0,0,0,0,0,275.0,149.0,-120.0,0.1709090909090909,0.087248322147651,-0.016070381231671538,0.09454545454545454,0.013422818791946308,-0.017126099706744863,0.05818181818181818,0.06711409395973154,0.0192375366568915,0.20145454545454544,1.9664429530201342,0.6449970674486802,69.0,35.0,-20.0,-3.4851123521397347,-0.4211551974755272,1.2322349471523224,0.730909090909091,0.47651006711409394,-0.008328445747800672
2025-11-17,106,21,24,10,11,-0.5716981132075472,-1.6615304227789611,0.7264150943396226,1113,34,ER,East/NE Africa,0.19811320754716982,0.09433962264150944,0.10377358490566038,0.1686859966642508,0.11314215193978382,0.09315397496271852,0.11126334195592696,0.5618009718316171,1.5859966457985102,0,0,0,0,0,0,0,0,0,0,155.0,275.0,-49.0,0.15483870967741936,0.1709090909090909,0.04327449786975046,0.07741935483870968,0.09454545454545454,0.01692026780279976,0.07741935483870968,0.05818181818181818,0.0263542300669507,0.8464516129032257,0.20145454545454544,-1.418149726110773,49.0,69.0,-15.0,-2.2528774049874123,-3.4851123521397347,0.5913469822084512,0.7225806451612903,0.730909090909091,0.003834449178332311
2025-11-24,199,30,21,13,13,0.8015075376884422,-1.596515518573038,0.5175879396984925,823,46,ER,East/NE Africa,0.1507537688442211,0.06532663316582915,0.06532663316582915,0.16893122342160846,0.11269778269789188,0.09316385536004178,0.11079491551236006,0.5523551461229574,1.5827048060764275,0,0,0,0,0,0,0,0,1,1,106.0,155.0,93.0,0.19811320754716982,0.15483870967741936,-0.04735943870294873,0.09433962264150944,0.07741935483870968,-0.02901298947568029,0.10377358490566038,0.07741935483870968,-0.03844695173983123,-0.5716981132075472,0.8464516129032257,1.3732056508959893,34.0,49.0,12.0,-1.6615304227789611,-2.2528774049874123,0.06501490420592315,0.7264150943396226,0.7225806451612903,-0.2088271546411301
2025-12-01,149,21,19,14,6,0.7355704697986577,-2.8006361175769268,0.7046979865771812,1513,40,ER,East/NE Africa,0.14093959731543623,0.09395973154362416,0.040268456375838924,0.1687809965242747,0.11223939169953658,0.09293379567248629,0.11036132285287492,0.5544142567970523,1.5762591521277707,0,0,0,0,0,0,1,1,0,0,199.0,106.0,-50.0,0.1507537688442211,0.19811320754716982,-0.00981417152878486,0.06532663316582915,0.09433962264150944,0.028633098377795013,0.06532663316582915,0.10377358490566038,-0.025058176789990227,0.8015075376884422,-0.5716981132075472,-0.06593706788978448,46.0,34.0,-6.0,-1.596515518573038,-1.6615304227789611,-1.2041205990038888,0.5175879396984925,0.7264150943396226,0.1871100468786887
2025-12-08,269,40,62,5,19,0.4301115241635688,-3.091735495545332,0.7137546468401487,2189,41,ER,East/NE Africa,0.14869888475836432,0.01858736059479554,0.07063197026022305,0.16855278833403828,0.11180304833897758,0.09294220498290545,0.10990437743624112,0.5558991437888687,1.5698178510354903,0,0,0,0,0,0,0,0,0,0,149.0,199.0,120.0,0.14093959731543623,0.1507537688442211,0.007759287442928087,0.09395973154362416,0.06532663316582915,-0.07537237094882862,0.040268456375838924,0.06532663316582915,0.03036351388438413,0.7355704697986577,0.8015075376884422,-0.3054589456350889,40.0,46.0,1.0,-2.8006361175769268,-1.596515518573038,-0.291099377968405,0.7046979865771812,0.5175879396984925,0.009056660262967475
2025-12-15,235,48,26,10,29,0.2817021276595744,-3.693051614681523,0.8638297872340426,1482,60,ER,East/NE Africa,0.20425531914893616,0.0425531914893617,0.12340425531914893,0.16839137448382957,0.11135828635080762,0.09233769405292083,0.10965816215445172,0.5548764802146793,1.5634120740579083,0,0,0,0,1,1,0,0,0,0,269.0,149.0,-34.0,0.14869888475836432,0.14093959731543623,0.05555643439057184,0.01858736059479554,0.09395973154362416,0.02396583089456616,0.07063197026022305,0.040268456375838924,0.05277228505892588,0.4301115241635688,0.7355704697986577,-0.14840939650399437,41.0,40.0,19.0,-3.091735495545332,-2.8006361175769268,-0.6013161191361913,0.7137546468401487,0.7046979865771812,0.1500751403938939
2025-12-22,61,9,4,4,2,0.9180327868852459,-2.210508786933826,0.6065573770491803,326,25,ER,East/NE Africa,0.14754098360655737,0.06557377049180328,0.03278688524590164,0.16868059984403205,0.11095144101260764,0.09193620612902115,0.10930295918770098,0.5526734612424606,1.5572370117981835,0,0,1,1,0,0,1,1,0,0,235.0,269.0,-174.0,0.20425531914893616,0.14869888475836432,-0.056714335542378785,0.0425531914893617,0.01858736059479554,0.02302057900244158,0.12340425531914893,0.07063197026022305,-0.0906173700732473,0.2817021276595744,0.4301115241635688,0.6363306592256714,60.0,41.0,-35.0,-3.693051614681523,-3.091735495545332,1.482542827747697,0.8638297872340426,0.7137546468401487,-0.25727241018486224
2025-12-29,113,47,14,24,22,-1.9716814159292035,-4.187474073262359,0.7433628318584071,636,35,ER,East/NE Africa,0.415929203539823,0.21238938053097345,0.19469026548672566,0.16851148291413223,0.11051932565746761,0.09172530664392342,0.10888686253707355,0.5555963358476029,1.5512893549367721,1,1,0,0,0,0,0,0,0,0,61.0,235.0,52.0,0.14754098360655737,0.20425531914893616,0.2683882199332656,0.06557377049180328,0.0425531914893617,0.14681561003917015,0.03278688524590164,0.12340425531914893,0.161903380240824,0.9180327868852459,0.2817021276595744,-2.8897142028144494,25.0,60.0,10.0,-2.210508786933826,-3.693051614681523,-1.9769652863285327,0.6065573770491803,0.8638297872340426,0.1368054548092268
2026-01-05,90,1,7,1,1,2.46,-0.6877558689057532,0.6444444444444445,347,24,ER,East/NE Africa,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.17047511561751072,0.11226149251033098,0.09268295802397936,0.10898188913477008,0.5355385759128665,1.5613898308467893,0,0,0,0,1,1,0,0,0,0,113.0,61.0,-23.0,0.415929203539823,0.14754098360655737,-0.40481809242871186,0.21238938053097345,0.06557377049180328,-0.20127826941986235,0.19469026548672566,0.03278688524590164,-0.18357915437561456,-1.9716814159292035,0.9180327868852459,4.431681415929203,35.0,25.0,-11.0,-4.187474073262359,-2.210508786933826,3.4997182043566055,0.7433628318584071,0.6065573770491803,-0.09891838741396264
2026-01-12,188,29,55,24,2,-1.1340425531914893,-5.124279599455196,0.8882978723404256,1084,42,ER,East/NE Africa,0.15425531914893617,0.1276595744680851,0.010638297872340425,0.169220280936358,0.11270579934774631,0.09204066001679143,0.10878962852851749,0.5506918154726076,1.5645291026218382,0,0,1,1,0,0,0,0,0,0,90.0,113.0,98.0,0.011111111111111112,0.415929203539823,0.14314420803782507,0.011111111111111112,0.21238938053097345,0.11654846335697398,0.011111111111111112,0.19469026548672566,-0.00047281323877068626,2.46,-1.9716814159292035,-3.594042553191489,24.0,35.0,18.0,-0.6877558689057532,-4.187474073262359,-4.4365237305494425,0.6444444444444445,0.7433628318584071,0.24385342789598108
2026-01-19,161,43,42,36,8,-2.1012422360248446,-4.082974514873548,0.7701863354037267,808,29,ER,East/NE Africa,0.2670807453416149,0.2236024844720497,0.049689440993788817,0.16910336717239374,0.11226899111588569,0.09231893278594215,0.10840620198973953,0.5375298282174193,1.5654558865883095,1,1,0,0,0,0,0,0,0,0,188.0,90.0,-27.0,0.15425531914893617,0.011111111111111112,0.11282542619267874,0.1276595744680851,0.011111111111111112,0.0959429100039646,0.010638297872340425,0.011111111111111112,0.03905114312144839,-1.1340425531914893,2.46,-0.9671996828333553,42.0,24.0,-13.0,-5.124279599455196,-0.6877558689057532,1.0413050845816478,0.8882978723404256,0.6444444444444445,-0.11811153693669885
2026-01-26,224,57,57,25,23,-1.2674107142857143,-5.495448586076703,0.8303571428571429,1959,46,ER,East/NE Africa,0.2544642857142857,0.11160714285714286,0.10267857142857142,0.16986288173184508,0.11216180415658193,0.09333663473699724,0.10859880478905823,0.5170742308201924,1.576541807893231,0,0,0,0,0,0,0,0,0,0,161.0,188.0,63.0,0.2670807453416149,0.15425531914893617,-0.012616459627329213,0.2236024844720497,0.1276595744680851,-0.11199534161490683,0.049689440993788817,0.010638297872340425,0.05298913043478261,-2.1012422360248446,-1.1340425531914893,0.8338315217391303,29.0,42.0,17.0,-4.082974514873548,-5.124279599455196,-1.412474071203155,0.7701863354037267,0.8882978723404256,0.060170807453416186
2026-02-02,253,24,77,17,6,0.009881422924901186,-5.331432209739651,0.8893280632411067,2050,37,ER,East/NE Africa,0.09486166007905138,0.06719367588932806,0.023715415019762844,0.17051366176247923,0.11197234364185936,0.09347717710715223,0.10818892802873173,0.5033474235501472,1.5781989844646187,0,0,0,0,0,0,0,0,0,0,224.0,161.0,29.0,0.2544642857142857,0.2670807453416149,-0.1596026256352343,0.11160714285714286,0.2236024844720497,-0.0444134669678148,0.10267857142857142,0.049689440993788817,-0.07896315640880858,-1.2674107142857143,-2.1012422360248446,1.2772921372106154,46.0,29.0,-9.0,-5.495448586076703,-4.082974514873548,0.16401637633705235,0.8303571428571429,0.7701863354037267,0.05897092038396379
2026-02-09,284,42,83,12,25,-0.07253521126760563,-5.5361513016628985,0.8591549295774648,1588,53,ER,East/NE Africa,0.14788732394366197,0.04225352112676056,0.0880281690140845,0.16993616556642255,0.1117365196536183,0.0932765396932757,0.10779647646857984,0.49958050751483984,1.5727083506527773,0,0,0,0,0,0,0,0,0,0,253.0,224.0,31.0,0.09486166007905138,0.2544642857142857,0.05302566386461059,0.06719367588932806,0.11160714285714286,-0.0249401547625675,0.023715415019762844,0.10267857142857142,0.06431275399432165,0.009881422924901186,-1.2674107142857143,-0.08241663419250682,37.0,46.0,16.0,-5.331432209739651,-5.495448586076703,-0.20471909192324755,0.8893280632411067,0.8303571428571429,-0.030173133663641938
2026-02-16,217,19,73,10,8,-0.4235023041474654,-6.0779038976053545,0.9170506912442397,1183,36,ER,East/NE Africa,0.08755760368663594,0.04608294930875576,0.03686635944700461,0.16976912888746223,0.11132576999838525,0.0928900016738324,0.10747604278271669,0.49524629752406374,1.5674853178359616,0,0,0,0,0,0,0,0,0,0,284.0,253.0,-67.0,0.14788732394366197,0.09486166007905138,-0.06032972025702603,0.04225352112676056,0.06719367588932806,0.0038294281819951995,0.0880281690140845,0.023715415019762844,-0.05116180956707989,-0.07253521126760563,0.009881422924901186,-0.3509670928798598,53.0,37.0,-17.0,-5.5361513016628985,-5.331432209739651,-0.5417525959424561,0.8591549295774648,0.8893280632411067,0.0578957616667749
2026-02-23,224,28,64,13,5,-0.04642857142857142,-4.747479073302286,0.8214285714285714,1422,41,ER,East/NE Africa,0.125,0.05803571428571429,0.022321428571428572,0.16915099711903497,0.1111321511634146,0.09253806894928296,0.10714506229449632,0.48833841330096955,1.5635674327644282,0,0,0,0,0,0,0,0,1,1,217.0,284.0,7.0,0.08755760368663594,0.14788732394366197,0.03744239631336406,0.04608294930875576,0.04225352112676056,0.011952764976958526,0.03686635944700461,0.0880281690140845,-0.014544930875576036,-0.4235023041474654,-0.07253521126760563,0.377073732718894,36.0,53.0,5.0,-6.0779038976053545,-5.5361513016628985,1.3304248243030683,0.9170506912442397,0.8591549295774648,-0.09562211981566826
2026-03-02,173,26,39,21,4,-0.7942196531791907,-2.7404184068784665,0.6127167630057804,846,38,ER,East/NE Africa,0.15028901734104047,0.12138728323699421,0.023121387283236993,0.16882151206590784,0.11077925032984454,0.0922805886905996,0.106783106228495,0.4843476149074656,1.5583631594821232,0,0,0,0,0,0,0,0,0,0,224.0,217.0,-51.0,0.125,0.08755760368663594,0.02528901734104047,0.05803571428571429,0.04608294930875576,0.06335156895127993,0.022321428571428572,0.03686635944700461,0.0007999587118084212,-0.04642857142857142,-0.4235023041474654,-0.7477910817506194,41.0,36.0,-3.0,-4.747479073302286,-6.0779038976053545,2.0070606664238198,0.8214285714285714,0.9170506912442397,-0.20871180842279102
2026-03-09,174,11,29,3,6,1.0017241379310347,-2.845260951777834,0.7011494252873564,1312,36,ER,East/NE Africa,0.06321839080459771,0.017241379310344827,0.034482758620689655,0.16868423432720514,0.11037664606863015,0.09249619383538772,0.10641340640123499,0.4748767462549718,1.5564323875378807,0,0,0,0,0,0,0,0,0,0,173.0,224.0,1.0,0.15028901734104047,0.125,-0.08707062653644276,0.12138728323699421,0.05803571428571429,-0.10414590392664938,0.023121387283236993,0.022321428571428572,0.011361371337452662,-0.7942196531791907,-0.04642857142857142,1.7959437911102254,38.0,41.0,-2.0,-2.7404184068784665,-4.747479073302286,-0.1048425448993675,0.6127167630057804,0.8214285714285714,0.08843266228157598
2026-03-16,123,9,22,7,1,0.5495934959349593,-2.920043034297036,0.7886178861788617,2193,25,ER,East/NE Africa,0.07317073170731707,0.056910569105691054,0.008130081300813009,0.16790875018365653,0.11033832794021708,0.09194284961093886,0.1062147578359,0.47875062413494285,1.5513150582568693,0,0,0,0,0,0,0,0,0,0,174.0,173.0,-51.0,0.06321839080459771,0.15028901734104047,0.009952340902719362,0.017241379310344827,0.12138728323699421,0.03966918979534623,0.034482758620689655,0.023121387283236993,-0.026352677319876644,1.0017241379310347,-0.7942196531791907,-0.45213064199607533,36.0,38.0,-11.0,-2.845260951777834,-2.7404184068784665,-0.07478208251920204,0.7011494252873564,0.6127167630057804,0.0874684608915054
2026-03-23,46,4,18,1,3,-0.9260869565217391,-4.861465172290821,0.7391304347826086,200,16,ER,East/NE Africa,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.16721723180061757,0.11022949228268723,0.09168713953425824,0.10586585914978518,0.4792677253889575,1.5456130218871904,0,0,0,0,0,0,1,1,0,0,123.0,174.0,-77.0,0.07317073170731707,0.06321839080459771,0.013785790031813364,0.056910569105691054,0.017241379310344827,-0.035171438670908446,0.008130081300813009,0.034482758620689655,0.057087310003534814,0.5495934959349593,1.0017241379310347,-1.4756804524566984,25.0,36.0,-9.0,-2.920043034297036,-2.845260951777834,-1.9414221379937846,0.7886178861788617,0.7011494252873564,-0.0494874513962531
